subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
30425,295,6,2,3,2021-10-29,False
57086,5,7,1,3,2021-10-05,False
29443,793,1,1,2,2020-08-04,False
74383,377,2,1,2,2020-02-15,False
18577,764,2,1,1,2021-01-18,True
5573,705,7,1,2,2021-11-07,True
97055,982,9,1,1,2018-08-11,False
23416,77,4,2,3,2021-09-02,False
82031,424,3,2,3,2020-11-07,False
38546,493,1,2,2,2020-05-02,False
54298,166,3,1,2,2020-03-26,True
9280,841,4,1,3,2021-06-07,True
35747,919,8,1,1,2022-10-19,False
20414,288,7,2,3,2021-01-11,True
40618,316,4,1,2,2022-08-18,False
22155,124,6,2,1,2018-05-18,False
28116,425,7,2,3,2018-07-04,True
69814,939,3,2,3,2022-09-06,False
21172,294,3,2,3,2020-06-03,False
33690,432,3,1,3,2018-05-25,True
86597,521,8,2,1,2019-08-05,True
23010,775,7,1,1,2023-02-10,True
27952,484,2,1,1,2022-12-17,True
31733,371,6,2,3,2019-12-22,True
45552,54,3,1,1,2023-02-13,True
20899,423,6,1,1,2019-09-30,True
35998,220,2,2,1,2020-01-05,False
4632,260,1,2,1,2019-02-08,True
39571,153,6,1,2,2020-10-10,False
41107,404,9,1,1,2018-09-21,False
83126,368,6,1,1,2019-07-27,True
42894,124,9,2,3,2020-01-20,False
63587,307,8,2,3,2021-01-07,True
22573,664,2,1,1,2020-02-03,True
9302,245,9,2,2,2019-08-27,True
58925,922,2,2,3,2020-08-19,False
58493,216,6,2,2,2019-01-11,True
43838,354,3,1,1,2020-04-11,True
63321,494,4,2,2,2018-12-08,False
58546,881,2,1,2,2021-07-13,True
43901,740,7,1,3,2022-03-11,False
14184,752,4,1,2,2021-05-14,False
739,520,1,2,2,2018-12-22,True
7918,294,8,2,3,2023-04-26,False
70886,10,7,2,2,2021-08-15,True
39004,673,6,2,3,2023-03-13,True
48695,77,6,2,3,2020-02-04,True
83703,800,7,1,1,2022-06-28,True
62045,73,3,1,3,2019-05-18,False
4875,389,4,1,1,2019-06-18,False
89671,812,4,1,3,2018-11-02,True
65416,261,4,1,3,2022-07-17,True
33909,782,2,1,3,2019-09-10,True
88904,243,9,2,1,2022-04-15,False
50402,501,3,1,1,2020-01-05,False
44474,840,6,2,3,2020-11-06,False
8396,755,9,2,3,2020-06-06,False
39286,760,6,1,2,2022-06-08,True
75890,214,8,1,1,2019-05-19,True
3163,269,6,2,3,2019-11-01,True
77164,441,1,2,1,2021-06-12,False
37659,103,5,1,2,2021-03-26,True
51238,810,1,1,1,2020-04-19,False
5622,868,3,1,2,2022-07-11,False
86110,426,6,1,2,2018-12-13,False
76213,735,8,2,3,2021-02-06,False
1856,403,5,1,1,2020-11-07,True
4409,950,5,1,2,2022-10-19,True
38609,254,7,2,3,2019-04-24,True
91109,602,6,1,3,2018-05-27,True
55606,485,9,1,2,2018-07-28,True
84101,269,7,2,1,2021-02-06,False
96079,357,6,2,2,2019-02-06,False
89553,584,2,2,1,2020-02-16,False
99526,959,9,2,2,2019-08-16,True
660,406,6,2,1,2021-07-01,False
93530,603,2,2,1,2018-06-12,True
27993,967,6,1,2,2022-11-18,False
41934,768,1,1,1,2020-02-28,False
65732,919,5,2,1,2019-06-01,False
54829,595,4,1,2,2020-08-14,True
53203,275,3,1,3,2021-09-16,True
81304,436,5,1,1,2022-06-14,True
90144,868,1,1,3,2021-08-07,True
4652,25,2,1,3,2021-09-16,True
20549,1,9,1,2,2021-11-19,True
19963,18,7,1,1,2019-06-28,False
75153,432,6,1,1,2023-01-01,False
60451,944,7,2,1,2021-10-06,True
95811,411,1,2,3,2023-01-25,True
97731,610,7,2,1,2019-11-05,True
82446,898,3,2,3,2020-04-27,False
4391,969,6,1,1,2022-10-31,True
52822,504,7,2,2,2019-03-25,False
87551,53,3,1,1,2021-02-18,True
71626,499,4,2,1,2023-01-06,True
17362,904,8,1,1,2022-01-23,True
28114,513,5,2,3,2019-08-01,True
6596,330,3,2,1,2021-11-11,False
92336,84,2,1,2,2021-04-10,False
41040,114,1,1,2,2023-01-02,False
65250,830,1,1,1,2018-12-25,True
18311,607,9,2,3,2019-01-28,True
28166,864,7,1,2,2020-10-15,False
16531,899,7,1,2,2019-10-14,False
2218,727,7,2,3,2020-11-06,True
95007,174,7,2,2,2020-07-20,True
87812,591,7,2,1,2023-01-07,True
24961,515,3,1,1,2022-09-17,False
53800,231,1,1,3,2021-10-04,False
11934,667,9,1,1,2018-12-21,True
76116,734,6,1,1,2020-12-06,False
28333,650,7,2,3,2020-05-18,True
46056,498,1,2,2,2021-10-26,False
98369,39,9,1,3,2020-09-10,True
65601,801,1,2,3,2019-12-13,False
46160,941,2,2,1,2022-09-18,False
54154,370,4,1,2,2019-04-01,False
57370,245,3,2,1,2018-07-14,False
39909,456,1,2,1,2018-10-27,True
7780,724,5,1,2,2019-09-29,True
65754,267,2,1,1,2021-07-09,True
78199,887,7,1,2,2019-01-05,False
77942,486,6,2,3,2020-05-03,False
12593,854,9,2,1,2020-10-30,True
32680,68,6,2,2,2021-01-27,True
68766,87,4,1,2,2018-09-13,True
26022,774,7,2,3,2019-06-01,False
38819,246,3,1,3,2019-08-30,True
98158,185,9,1,1,2019-01-12,False
83947,211,7,2,2,2022-09-09,False
92357,767,8,2,3,2023-02-13,False
7418,36,1,1,3,2019-04-18,True
10477,549,4,2,2,2019-01-15,True
34404,619,3,1,1,2020-11-03,True
81130,328,5,1,3,2022-06-18,False
17933,473,7,2,3,2020-08-30,False
81410,512,3,1,2,2022-12-03,True
98836,284,6,2,3,2019-02-21,False
58268,561,1,2,2,2021-03-07,True
45104,415,2,2,2,2018-12-05,False
74693,596,5,2,1,2022-11-05,False
21999,732,3,1,1,2019-03-23,True
82431,78,7,1,2,2019-01-07,True
74360,371,3,1,3,2022-09-03,False
63004,217,3,1,1,2021-09-26,False
61068,897,9,1,2,2020-12-29,True
46484,601,2,2,1,2020-04-27,False
57101,754,2,2,1,2020-08-11,False
47073,217,3,2,2,2021-08-11,True
2824,564,8,1,1,2018-06-06,False
91304,845,4,2,1,2019-09-06,False
62141,330,9,2,3,2019-09-25,True
44219,66,1,2,3,2020-07-04,True
17535,996,1,2,3,2021-05-17,True
52203,475,1,1,2,2019-12-22,True
66399,212,8,1,1,2019-04-06,False
46488,884,5,2,1,2023-02-04,False
74597,440,4,1,2,2020-01-26,False
63205,109,3,1,3,2019-10-26,True
43239,568,1,2,1,2021-10-02,False
32690,22,1,1,2,2022-01-04,False
77641,194,4,1,1,2019-01-15,True
90542,643,1,1,1,2019-11-25,False
19631,561,4,1,3,2023-03-07,True
58340,485,9,2,1,2018-06-06,False
92495,468,6,1,1,2020-02-03,True
54528,932,7,2,2,2021-11-13,False
43457,696,2,1,2,2021-06-05,False
78807,945,3,1,3,2018-08-16,True
40947,698,8,1,2,2019-05-17,False
76393,153,4,2,3,2019-06-15,False
12913,825,4,1,1,2018-08-14,False
13965,459,9,1,2,2019-03-03,True
38680,935,8,2,1,2022-08-04,False
27254,498,5,2,3,2023-02-20,True
65838,773,4,1,1,2021-01-13,False
21896,986,5,1,2,2022-03-30,True
16098,989,7,2,2,2019-01-20,False
42782,766,8,1,1,2020-01-04,True
26928,459,9,2,2,2021-11-10,False
10854,514,8,1,2,2020-04-02,True
13738,229,6,2,1,2023-03-02,False
46756,406,3,1,2,2022-05-22,True
37255,133,3,1,3,2020-08-25,False
15173,566,9,2,3,2019-12-03,True
75556,918,3,1,2,2019-11-18,True
94097,711,6,1,1,2022-11-17,False
2164,547,8,2,2,2021-10-04,True
83857,427,7,2,2,2022-10-05,True
91724,948,2,1,1,2022-09-28,False
57980,37,8,1,1,2018-10-13,True
54026,357,4,1,3,2022-03-28,False
22021,737,1,1,2,2020-01-26,True
32745,208,7,1,1,2019-02-13,False
66420,561,6,1,3,2019-10-05,True
30469,981,1,1,1,2021-11-17,True
74341,783,2,2,3,2020-10-07,True
59869,131,8,2,1,2020-06-22,True
270,227,1,2,3,2022-07-26,True
28686,122,6,1,1,2018-10-29,False
9810,356,2,1,1,2023-01-06,False
38364,720,1,2,3,2021-05-05,True
51951,650,6,2,3,2019-12-07,True
57384,105,3,2,1,2023-03-26,True
97620,506,1,2,2,2020-06-27,False
80839,185,5,1,3,2020-11-15,False
75845,221,1,1,2,2019-01-16,False
15596,67,9,2,2,2022-03-12,True
84288,349,4,2,3,2022-01-10,False
1724,829,7,1,3,2022-12-29,True
11043,822,4,1,2,2020-01-15,False
15130,858,6,2,1,2020-10-18,False
48258,655,5,2,3,2023-01-14,True
70522,315,6,2,3,2022-01-12,True
53666,978,8,1,3,2020-05-27,True
79123,740,2,1,2,2023-03-18,True
72033,107,8,2,3,2021-03-12,False
68653,704,8,1,1,2019-09-24,False
39273,993,6,2,2,2022-08-12,False
59363,172,1,1,1,2020-11-26,True
16595,615,5,1,3,2019-02-21,False
27515,884,8,1,1,2018-05-14,False
9260,50,9,1,3,2021-07-16,True
14447,252,4,1,2,2022-01-01,False
47534,100,9,2,1,2022-06-01,False
87589,922,5,1,2,2021-05-08,False
7261,639,6,2,2,2019-07-25,False
12038,54,3,2,3,2019-01-04,True
9125,991,3,1,1,2019-01-20,False
35093,150,9,2,3,2020-06-10,False
88244,242,3,1,3,2022-03-15,False
64146,116,9,2,1,2022-10-06,False
31163,861,4,1,1,2021-05-07,True
47041,638,3,1,3,2021-05-28,True
30296,49,5,1,1,2020-12-25,True
21171,27,2,2,3,2020-06-11,False
32905,536,2,1,3,2022-06-23,False
20383,950,9,1,1,2022-09-11,False
24262,20,8,1,2,2020-09-17,False
99128,727,6,1,2,2018-09-29,False
76120,158,4,1,3,2021-10-01,True
55158,193,4,1,3,2022-12-19,True
4106,593,7,2,2,2020-04-17,True
49316,933,9,2,3,2019-04-09,True
19111,74,7,1,1,2020-11-22,False
51519,210,5,2,2,2021-07-16,True
73873,332,6,2,1,2020-07-07,False
49467,174,4,2,1,2022-04-05,True
89245,939,5,1,1,2019-10-21,True
35428,202,3,1,2,2022-06-16,False
43633,402,9,2,3,2019-11-12,True
88427,780,6,2,1,2021-10-27,False
89396,383,5,1,2,2019-05-13,True
21208,76,4,1,2,2020-04-10,False
56349,295,9,1,1,2020-07-05,True
24353,215,2,1,3,2021-04-01,False
82483,250,9,2,2,2019-12-03,False
81231,123,2,2,3,2022-11-24,True
33171,138,4,1,1,2021-10-26,False
78241,752,1,2,2,2021-11-17,False
70201,851,5,1,2,2022-06-24,False
84317,214,6,2,3,2018-06-29,False
3157,954,6,2,2,2018-11-25,True
74051,273,8,2,2,2022-10-18,True
89552,921,8,2,2,2020-01-19,False
11712,886,8,2,3,2018-07-21,False
79246,803,2,1,3,2020-09-17,True
43005,581,1,2,3,2018-05-23,True
90550,677,7,2,2,2022-08-20,False
24204,634,7,2,2,2021-10-13,False
25795,199,9,2,2,2021-07-28,True
57093,967,6,2,3,2020-09-26,True
24694,100,2,2,2,2022-05-18,True
9176,557,3,2,3,2023-03-21,False
67168,9,9,1,2,2021-12-01,False
27439,702,1,1,2,2022-05-29,False
19999,422,5,1,2,2022-02-02,False
56891,609,2,1,1,2020-11-13,True
96151,313,1,2,2,2022-11-21,False
52918,785,9,1,2,2019-03-30,True
57047,763,4,2,1,2019-01-11,False
50373,99,4,1,2,2021-03-01,False
98404,125,2,2,2,2021-07-14,True
65121,702,8,1,1,2020-08-03,False
15297,448,3,2,3,2023-03-27,True
40878,528,9,2,3,2019-04-05,True
31661,75,5,2,3,2023-03-16,True
56657,876,9,1,1,2022-09-25,False
40824,88,4,1,2,2018-07-15,False
86875,284,8,1,1,2022-01-06,False
38505,62,4,1,3,2019-12-09,False
7810,295,7,1,2,2020-07-14,True
25443,252,2,2,1,2021-04-22,False
86743,409,2,1,3,2021-08-14,True
9539,142,9,1,2,2022-04-16,True
94466,375,8,1,3,2021-04-04,False
76712,98,7,1,2,2020-09-11,False
87740,65,8,2,3,2022-01-13,False
5894,279,6,1,2,2019-10-07,False
63250,166,3,2,3,2023-02-19,False
68582,943,1,1,3,2019-09-12,True
66492,829,3,2,1,2019-12-28,False
14943,499,8,2,2,2021-08-12,False
38207,68,7,1,1,2021-03-24,True
57402,916,1,1,1,2022-03-29,False
16075,29,8,1,1,2022-05-19,False
3433,809,7,2,2,2019-07-08,False
59451,416,6,2,3,2019-03-09,False
16252,61,4,1,1,2021-02-12,True
90824,740,9,1,1,2020-07-23,False
36144,863,4,1,3,2020-09-13,True
68453,646,4,1,1,2020-03-26,False
73239,950,7,2,1,2021-10-05,False
99737,607,7,2,2,2020-12-15,True
76415,125,4,2,1,2019-10-15,False
43116,867,9,1,1,2023-01-09,False
95931,588,7,2,1,2022-09-21,False
45226,847,7,2,2,2018-12-30,True
41073,175,9,1,2,2020-07-11,True
10200,880,4,2,3,2021-06-30,True
17627,454,6,1,1,2018-10-23,True
55178,328,6,2,2,2019-04-21,True
6931,130,9,2,3,2022-03-03,False
54124,121,4,1,2,2020-12-04,True
61095,12,5,1,3,2022-11-04,True
19487,683,3,2,3,2019-04-04,True
95898,389,4,1,2,2022-01-15,True
54512,662,2,2,3,2018-05-23,True
68560,697,2,2,2,2020-01-19,True
20108,331,8,1,2,2019-03-28,False
979,385,4,2,1,2018-10-31,False
13264,142,1,2,2,2019-03-27,True
32777,482,9,2,3,2019-07-15,False
73467,192,9,2,1,2019-05-17,True
59428,755,2,1,1,2019-05-14,True
10919,179,7,1,3,2018-06-17,True
60324,351,2,1,3,2018-12-28,True
69632,204,4,2,2,2018-09-27,True
96528,929,7,1,2,2019-12-03,True
89737,906,2,1,3,2021-09-17,True
92979,723,2,1,2,2022-07-03,False
24518,933,3,1,3,2019-02-14,True
95025,498,4,1,1,2021-10-01,True
3606,722,5,2,2,2021-07-06,True
93770,726,3,1,1,2021-11-18,True
25414,384,7,1,3,2022-03-21,True
99930,431,3,2,3,2022-05-31,False
60461,62,6,2,3,2021-12-05,True
44301,499,6,2,3,2022-09-22,False
41931,374,2,1,3,2018-08-03,False
50444,632,1,2,2,2022-07-17,False
62961,907,8,1,1,2019-03-20,True
49965,132,7,1,3,2018-10-10,True
19825,729,5,2,2,2019-04-20,False
19599,556,5,2,2,2019-04-28,False
19239,410,2,1,1,2022-09-11,True
99366,927,8,1,2,2020-04-03,True
49088,167,8,2,2,2022-10-18,True
94714,926,8,1,1,2018-08-14,False
70869,191,9,1,1,2019-02-25,False
7512,799,4,1,1,2018-08-22,True
18504,619,2,1,1,2020-06-13,False
4589,632,4,2,1,2022-02-09,True
39055,423,8,1,1,2018-05-05,False
59974,481,6,2,1,2021-06-15,True
38789,846,4,2,1,2021-06-10,False
48871,921,8,2,2,2020-10-25,True
28374,845,7,1,2,2019-11-30,True
7440,20,3,2,1,2021-01-31,True
31305,118,6,1,3,2019-01-21,False
46174,742,3,1,3,2021-04-13,False
44114,4,9,2,2,2019-04-26,False
43992,582,5,2,3,2021-01-27,True
29880,941,2,2,2,2022-01-18,False
96183,702,1,2,2,2018-12-18,True
15711,816,1,1,1,2020-10-15,False
15158,431,1,2,1,2018-10-13,True
82179,649,7,1,1,2021-11-25,True
79349,161,7,2,3,2020-03-26,True
77555,960,7,2,2,2021-06-24,False
85219,972,6,2,3,2019-12-10,False
66840,235,9,2,1,2020-03-22,True
58259,852,2,2,3,2020-10-14,False
49564,590,3,2,2,2022-03-09,False
48899,319,6,2,1,2022-09-13,True
42910,846,6,2,2,2018-11-27,True
32497,672,2,2,1,2018-06-26,False
16764,789,9,1,3,2023-04-10,True
14600,711,6,2,1,2018-05-04,True
93585,58,1,1,3,2022-03-30,False
15383,449,9,2,2,2021-05-06,False
87974,350,8,1,2,2021-07-12,False
1823,64,6,2,3,2020-03-03,False
14348,950,8,1,2,2021-06-30,False
57413,182,3,1,3,2019-05-11,False
6468,622,6,2,2,2022-12-21,True
84133,202,1,2,3,2018-09-09,False
12968,920,6,2,1,2021-01-29,True
29625,323,1,1,1,2020-02-14,True
32307,427,9,1,3,2022-11-25,True
28192,684,9,1,1,2020-02-21,True
15242,734,2,1,3,2019-05-12,False
20590,644,3,1,2,2021-09-18,False
72985,496,3,2,2,2022-10-23,False
33288,211,2,2,1,2022-09-16,False
94761,892,6,1,2,2021-12-28,False
9537,943,6,1,2,2022-12-08,True
25336,153,6,2,2,2019-09-05,True
59989,432,8,1,2,2021-12-09,False
25249,272,7,1,1,2018-09-12,False
8738,489,9,2,1,2020-10-08,False
10754,76,4,1,2,2020-12-21,False
17522,556,3,2,2,2022-10-21,False
82314,789,1,2,3,2021-04-14,True
85084,992,9,2,2,2022-02-02,False
20221,199,5,1,2,2021-05-26,True
98614,375,1,1,2,2022-10-09,False
62028,696,8,1,2,2023-01-03,True
21619,293,5,1,1,2020-05-16,True
31622,816,4,2,2,2018-07-07,False
39291,929,6,1,3,2022-07-14,True
32972,726,9,1,3,2018-08-01,True
23853,20,4,1,1,2020-12-26,False
39473,115,8,1,3,2018-10-01,True
54293,818,8,1,1,2022-01-06,True
80115,63,6,1,1,2023-01-24,True
71288,170,9,1,2,2019-09-21,False
14364,53,6,2,3,2021-04-24,False
39364,570,1,1,2,2022-05-08,False
62370,99,7,1,1,2019-02-09,False
59828,461,5,1,3,2018-05-26,True
70574,781,9,2,3,2020-10-05,True
41249,420,3,1,1,2023-01-26,False
40588,724,1,2,2,2018-06-14,True
66693,836,9,1,3,2019-06-20,True
70498,680,5,2,1,2018-07-28,True
70726,298,9,2,2,2021-04-06,False
30075,988,1,2,2,2018-05-26,False
94082,628,3,1,3,2022-07-22,True
23137,855,8,2,1,2019-04-17,False
2325,312,9,2,3,2022-10-30,False
3036,537,7,2,2,2018-07-03,True
37917,601,4,1,1,2020-02-22,True
36847,248,9,2,2,2022-11-08,True
96731,226,4,2,3,2019-03-16,False
64624,692,4,1,3,2019-01-30,True
31333,896,5,1,3,2018-09-21,False
94927,15,1,2,2,2019-11-17,False
69724,103,4,2,1,2020-01-05,False
45224,491,2,1,2,2020-04-12,True
80320,132,6,1,3,2019-07-28,False
18730,965,9,1,2,2021-12-20,True
41020,680,7,1,3,2020-04-23,False
43120,778,5,2,2,2020-01-15,True
29030,618,2,2,3,2018-08-20,False
12935,947,8,2,3,2021-12-27,False
95483,95,3,1,1,2022-12-08,False
66205,556,9,1,2,2018-08-14,True
75992,729,2,1,3,2021-11-14,True
24621,649,3,1,1,2019-12-10,True
90996,229,8,1,3,2021-09-05,False
2637,880,4,2,3,2019-04-23,False
43333,879,7,1,1,2019-06-04,False
1347,733,3,1,1,2020-09-14,True
2980,470,8,1,3,2018-08-19,True
19890,701,4,2,1,2021-04-27,False
98322,739,9,2,2,2021-05-10,False
26989,696,8,1,3,2022-08-06,True
97734,969,6,2,2,2020-01-05,True
75492,172,4,2,3,2020-08-16,True
10510,723,4,1,3,2020-11-08,False
90030,700,9,1,2,2022-07-23,False
8323,424,8,1,2,2023-02-25,False
98453,197,4,2,2,2019-10-06,False
11004,534,5,2,2,2021-01-19,True
24739,824,7,2,3,2021-12-10,True
32448,816,4,1,3,2022-04-18,False
85373,270,2,1,3,2018-08-11,False
77177,661,9,1,3,2021-01-24,True
33174,961,6,2,3,2020-01-13,True
82672,512,7,2,2,2020-12-05,False
3105,165,5,2,3,2019-07-08,True
21715,565,9,1,1,2020-11-10,True
92066,467,9,1,2,2021-11-13,True
23738,981,8,2,1,2021-12-11,True
33936,431,8,2,3,2019-03-05,True
55003,111,8,2,3,2018-12-02,False
47769,374,1,1,3,2020-06-26,False
34938,821,2,2,3,2019-04-29,False
35369,336,2,2,2,2022-08-31,True
66058,496,4,1,1,2020-06-10,False
23683,793,9,2,3,2022-08-05,False
98749,999,1,2,1,2021-03-11,False
70737,228,5,1,1,2022-08-19,True
43835,248,6,2,2,2021-02-08,True
26530,849,3,2,2,2019-12-05,True
80532,715,5,2,1,2022-09-11,False
60914,17,8,2,1,2021-05-26,False
50567,857,7,1,1,2023-01-23,True
99452,709,5,1,3,2023-01-11,True
41055,206,5,2,2,2022-02-03,True
79949,834,8,2,3,2022-12-25,False
18451,680,9,2,1,2019-08-21,True
5972,785,2,1,1,2018-09-29,False
87050,512,2,1,3,2018-10-30,False
76779,604,2,2,3,2021-04-14,False
28985,953,1,2,2,2022-01-15,True
18130,341,1,1,2,2021-10-23,True
91024,294,3,2,2,2021-04-20,True
68255,427,2,1,2,2018-08-04,True
64946,470,6,1,2,2021-05-13,True
27710,2,4,1,3,2020-11-15,False
78743,865,6,1,3,2023-01-12,False
79051,901,9,2,1,2021-02-10,True
36032,440,8,1,3,2021-07-13,True
36698,710,7,2,2,2022-08-24,True
20330,583,1,1,1,2022-08-30,False
25125,215,9,2,3,2021-05-07,False
21235,918,7,1,3,2020-04-15,True
78957,84,2,1,1,2019-12-24,False
6503,617,6,1,2,2018-08-25,False
84846,313,9,1,1,2021-09-22,True
2797,445,5,2,2,2022-09-16,False
64096,809,5,2,3,2019-09-29,False
21076,74,1,1,2,2018-07-31,False
78042,841,3,1,3,2022-01-11,True
9422,362,4,1,3,2022-09-14,True
82080,184,9,1,2,2018-10-12,False
24783,153,9,2,2,2018-12-27,True
9039,649,5,1,3,2021-07-03,True
2481,519,1,1,1,2021-08-26,True
58681,563,6,1,2,2022-11-15,False
78810,115,4,2,3,2021-07-27,True
62543,100,6,2,3,2022-04-15,True
89189,795,1,2,3,2021-05-04,True
84218,181,1,2,3,2023-03-07,True
85323,611,2,2,3,2018-10-28,False
91707,660,9,1,2,2018-12-29,True
27455,739,6,2,1,2022-12-04,False
67048,378,9,1,2,2021-01-14,False
19394,202,3,1,3,2020-01-14,True
3384,263,4,1,2,2023-03-01,False
23494,435,3,2,3,2021-11-06,True
48224,409,5,2,3,2022-05-10,False
74099,635,9,2,2,2022-09-06,True
36382,168,8,2,1,2020-05-16,True
22088,206,2,1,2,2018-12-03,False
28151,781,5,1,2,2018-07-03,False
17648,51,5,1,3,2019-02-20,True
15827,931,2,2,2,2018-05-18,True
1283,192,1,2,3,2018-09-04,True
21791,47,5,2,2,2021-02-23,True
55089,285,4,1,3,2018-05-12,False
86304,695,9,1,3,2021-09-03,True
16619,689,1,1,3,2023-01-20,True
8370,897,7,1,2,2019-10-25,False
6208,443,3,2,3,2018-05-28,True
90932,898,1,1,3,2021-06-18,False
85894,678,7,1,3,2018-11-24,True
87564,908,1,2,1,2018-06-01,False
58737,93,7,2,2,2020-05-23,True
5478,125,5,1,2,2022-12-13,True
79668,95,5,2,2,2021-09-20,True
52978,338,3,1,2,2021-05-22,False
63430,880,3,1,1,2018-09-13,True
12895,462,1,1,3,2022-07-21,True
82128,89,5,2,3,2019-02-13,False
87907,158,9,2,2,2020-11-10,True
40006,387,4,2,3,2018-09-14,True
5591,307,3,2,1,2021-04-17,False
25478,359,3,1,3,2022-06-09,False
30072,14,1,1,1,2019-03-19,True
85686,731,5,1,1,2022-07-18,False
2950,163,5,1,2,2022-01-10,True
77395,782,3,2,2,2018-06-01,False
79327,83,6,1,3,2021-04-06,True
26336,15,3,2,2,2022-08-15,True
96627,937,2,2,1,2021-08-23,False
38541,209,1,2,3,2018-12-08,True
80650,929,6,2,3,2021-02-10,True
53879,437,8,2,3,2018-10-29,False
69612,760,5,1,3,2022-04-07,True
15915,170,7,1,2,2019-02-06,False
57508,966,8,2,3,2021-06-27,True
60976,763,2,1,2,2019-02-14,True
36126,608,6,2,2,2019-11-05,False
51705,320,5,2,3,2019-04-25,False
79980,187,6,1,1,2020-01-18,False
94762,52,2,1,1,2021-01-02,False
36467,129,3,2,3,2018-08-31,True
42701,703,4,2,1,2022-04-21,True
18189,818,8,1,1,2019-04-12,False
6134,867,1,1,3,2021-09-06,True
9206,947,2,1,3,2022-06-07,True
71901,10,6,1,1,2020-11-23,True
65788,867,3,2,3,2021-01-18,True
93189,493,8,1,2,2020-03-11,True
42557,285,6,2,3,2021-06-29,True
44552,474,8,1,1,2022-05-13,True
69827,423,3,2,3,2018-05-01,True
56704,616,6,1,1,2019-12-12,False
83297,766,9,1,1,2020-04-13,True
88384,124,8,2,1,2020-09-10,True
75800,942,1,2,1,2021-01-28,True
81987,106,9,2,1,2020-05-22,False
4971,45,8,2,3,2020-04-01,True
55026,899,7,2,2,2020-10-06,False
6227,752,4,2,3,2018-08-15,False
41527,995,1,2,3,2021-09-29,False
53611,363,1,2,2,2021-03-18,True
88693,254,2,1,3,2020-08-27,True
38852,26,4,2,2,2020-04-23,False
52761,683,9,1,1,2019-10-22,False
94281,620,3,1,2,2020-11-21,True
69012,730,6,2,3,2021-12-16,False
727,515,8,1,1,2018-12-18,True
95381,238,3,2,2,2020-07-08,False
35627,239,4,1,2,2019-03-22,True
5004,823,7,1,2,2023-02-22,True
90652,624,9,2,1,2020-02-10,True
86862,656,9,2,3,2022-06-15,False
75712,179,6,2,3,2019-09-19,True
38881,501,6,1,2,2021-03-07,True
19928,431,5,1,1,2019-10-28,True
41391,490,3,2,2,2021-03-05,True
52261,513,4,2,3,2019-12-16,False
14340,815,1,2,1,2020-11-02,True
13388,215,8,2,1,2019-02-09,True
21509,993,8,2,3,2019-09-20,False
35687,844,7,1,1,2022-02-20,True
90363,997,8,1,3,2023-02-12,True
46136,476,2,2,2,2019-10-13,False
68872,822,2,1,1,2022-07-30,False
24959,729,1,1,3,2018-12-08,True
24453,907,3,1,2,2022-12-01,True
83930,114,5,2,1,2019-03-09,False
9303,5,3,2,2,2019-07-03,False
31129,980,8,1,3,2021-10-05,True
80476,412,1,1,3,2019-09-01,False
25559,479,6,1,3,2020-06-06,True
34665,623,9,1,1,2019-07-01,True
40510,874,7,2,1,2022-11-18,False
21088,253,3,2,3,2018-05-02,False
59110,109,9,1,3,2023-03-29,True
12642,668,1,1,2,2023-04-25,False
32167,997,5,2,1,2020-10-13,True
10393,343,9,1,3,2019-04-01,False
63624,494,5,1,1,2018-10-09,False
50053,906,2,2,2,2022-10-10,False
2571,867,3,1,2,2022-06-14,False
55300,128,9,2,3,2019-08-08,False
94212,79,9,2,3,2021-04-19,True
24445,912,3,1,1,2022-03-04,False
96110,809,7,1,3,2019-02-07,True
11365,200,7,2,1,2019-02-06,True
48499,297,7,2,2,2020-09-03,True
37735,27,6,1,3,2020-08-06,False
15289,203,8,2,3,2018-10-03,False
63076,277,3,2,3,2022-04-18,False
92652,938,1,1,2,2021-02-13,True
81027,734,5,1,2,2019-10-04,False
92610,525,6,1,1,2022-09-03,False
90325,478,9,1,2,2018-06-11,True
46423,244,5,1,2,2023-01-15,True
44706,787,4,2,3,2022-11-24,False
34461,928,8,1,1,2021-06-28,False
15342,76,7,1,3,2022-05-09,False
48750,239,8,1,1,2019-11-21,False
15444,112,5,1,3,2022-05-09,True
43908,535,5,2,2,2022-05-11,False
12740,622,6,1,3,2019-01-16,False
88994,513,6,2,3,2018-08-13,True
96087,54,6,2,2,2021-03-10,False
59178,799,6,1,1,2019-07-26,True
86331,663,6,2,3,2019-08-08,False
63964,555,2,2,1,2019-04-03,False
89402,905,4,1,2,2020-11-13,True
18035,862,2,1,1,2018-09-22,True
34409,580,3,2,1,2020-05-20,True
44367,20,4,2,1,2022-08-21,False
12647,816,9,2,3,2019-10-04,True
78505,617,8,2,2,2019-03-10,True
60638,350,2,2,1,2021-10-09,False
70937,849,6,2,2,2020-10-03,False
35475,390,2,2,3,2019-02-12,True
4465,81,6,2,1,2022-03-07,False
70290,535,6,2,3,2021-09-15,True
85251,873,8,1,3,2021-02-09,False
37533,460,5,2,2,2020-02-10,False
11229,919,4,2,3,2020-03-14,True
69377,676,2,1,3,2022-12-23,False
70242,245,6,2,1,2021-11-10,True
22239,467,3,1,3,2018-10-13,False
80641,268,6,2,1,2020-12-29,False
589,41,5,1,2,2018-09-24,True
58181,690,9,2,2,2019-07-03,False
12628,314,3,1,3,2019-11-21,True
