amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
5514.82,2020-01-29,41727,979,9,2,1,2020-02-28,True
3357.47,2021-11-02,36894,40,5,2,1,2021-12-02,False
3557.71,2018-07-04,89939,256,1,2,3,2018-08-03,False
5867.21,2022-05-03,55488,160,7,2,1,2022-06-02,True
2821.26,2023-01-17,78547,759,6,1,2,2023-02-16,False
7018.74,2018-07-06,24174,891,2,1,2,2018-08-05,False
2642.13,2019-11-09,51077,243,1,2,3,2019-12-09,True
5536.48,2021-11-08,49163,549,8,2,1,2021-12-08,True
9691.75,2021-04-16,24299,705,2,1,2,2021-05-16,True
6057.05,2022-05-02,78690,937,5,1,3,2022-06-01,False
9446.05,2019-12-17,39590,999,6,1,1,2020-01-16,False
6685.89,2023-01-20,39934,656,8,1,3,2023-02-19,False
6784.35,2022-06-11,22833,636,8,2,2,2022-07-11,True
334.27,2020-10-03,70669,19,3,1,2,2020-11-02,True
9012.86,2023-02-17,21693,561,4,1,2,2023-03-19,False
1467.38,2018-11-08,50052,782,6,2,1,2018-12-08,True
7883.1,2019-08-08,38565,696,4,1,2,2019-09-07,True
1082.39,2019-04-21,23337,701,9,1,2,2019-05-21,False
7420.44,2020-06-28,28771,819,8,2,2,2020-07-28,False
5097.92,2021-01-26,5659,516,3,2,2,2021-02-25,False
9356.61,2020-07-30,98900,21,4,1,3,2020-08-29,False
9494.03,2020-03-10,75530,182,5,1,2,2020-04-09,False
2124.99,2018-12-14,18029,518,9,1,1,2019-01-13,True
8002.8,2021-05-08,32576,110,8,2,3,2021-06-07,False
8531.39,2022-09-17,82522,858,4,2,3,2022-10-17,False
1743.41,2022-09-28,47074,493,7,1,2,2022-10-28,False
4136.08,2022-01-28,98373,285,4,1,3,2022-02-27,True
6451.99,2021-10-02,87118,409,8,2,3,2021-11-01,False
8497.7,2019-11-01,36627,329,3,1,2,2019-12-01,True
873.49,2020-10-26,3181,787,6,1,3,2020-11-25,False
2475.26,2022-05-03,47076,453,8,1,2,2022-06-02,False
7806.05,2022-07-06,24250,763,4,2,2,2022-08-05,False
2865.21,2023-02-23,92130,629,1,1,3,2023-03-25,True
9592.7,2018-04-11,55975,839,9,2,1,2018-05-11,True
1416.65,2020-01-21,77475,487,1,1,3,2020-02-20,True
3491.06,2020-10-29,90846,520,5,1,1,2020-11-28,False
1673.38,2022-03-17,78849,929,4,1,1,2022-04-16,False
564.79,2018-08-11,17656,687,5,2,1,2018-09-10,False
8614.74,2018-09-07,58910,73,5,2,3,2018-10-07,True
6075.16,2020-02-12,29262,391,8,1,1,2020-03-13,True
6128.23,2020-08-06,42545,469,7,1,1,2020-09-05,False
3680.75,2021-04-24,22412,847,2,1,2,2021-05-24,False
1395.76,2020-11-06,51089,721,5,2,3,2020-12-06,True
3794.65,2022-05-09,50761,836,1,1,1,2022-06-08,False
9318.65,2020-02-14,94527,397,2,2,1,2020-03-15,True
9909.92,2018-05-13,54054,300,3,1,2,2018-06-12,False
7444.66,2022-09-24,45455,616,4,1,3,2022-10-24,True
8732.14,2021-10-25,65618,562,3,2,3,2021-11-24,False
178.31,2021-03-22,17048,609,9,2,1,2021-04-21,False
5506.46,2018-12-23,28833,805,6,2,2,2019-01-22,False
4580.66,2019-08-17,26098,658,6,1,1,2019-09-16,True
9707.77,2019-06-20,87430,964,1,2,2,2019-07-20,False
8415.8,2021-10-23,59136,672,1,2,3,2021-11-22,False
9949.93,2020-09-25,7134,203,8,2,2,2020-10-25,True
8768.54,2019-06-22,68295,314,5,2,1,2019-07-22,False
423.39,2018-10-08,53733,109,4,2,2,2018-11-07,False
7829.01,2021-10-03,72492,487,8,2,1,2021-11-02,False
1825.71,2023-03-08,53377,867,8,2,3,2023-04-07,True
3634.79,2018-12-10,85563,727,2,2,1,2019-01-09,False
9229.07,2019-11-28,56200,294,7,1,3,2019-12-28,False
7825.58,2021-06-11,4885,150,8,2,1,2021-07-11,True
9727.08,2020-09-02,44423,335,4,1,1,2020-10-02,False
2327.85,2019-06-21,54275,850,5,1,1,2019-07-21,True
9845.94,2019-06-11,27920,539,2,2,1,2019-07-11,True
8829.61,2019-12-02,83611,753,5,2,2,2020-01-01,True
4944.57,2020-06-23,96568,161,4,1,1,2020-07-23,True
3984.27,2023-03-24,97612,755,9,1,3,2023-04-23,True
9659.06,2020-06-27,47217,485,9,1,3,2020-07-27,False
7672.4,2019-02-09,15607,971,6,2,3,2019-03-11,False
1348.78,2019-05-20,44417,300,9,2,2,2019-06-19,True
9522.4,2022-02-16,32673,405,8,2,1,2022-03-18,False
77.96,2021-08-26,66391,522,8,1,2,2021-09-25,False
4350.88,2022-01-08,18713,13,6,1,3,2022-02-07,False
7741.81,2020-11-01,73595,326,6,2,2,2020-12-01,False
2727.17,2022-09-19,36048,210,3,2,1,2022-10-19,True
7050.99,2022-08-06,38525,853,5,1,1,2022-09-05,True
7542.96,2019-09-23,23209,344,2,1,3,2019-10-23,True
7647.14,2022-12-22,77088,120,7,1,3,2023-01-21,False
2517.34,2022-07-06,22687,305,1,1,1,2022-08-05,False
2826.04,2022-01-29,52304,788,3,2,1,2022-02-28,False
7730.94,2022-08-29,60642,147,1,2,2,2022-09-28,False
6040.88,2021-08-21,41948,705,2,2,2,2021-09-20,False
6026.99,2019-04-15,46270,627,5,1,1,2019-05-15,False
5731.97,2020-07-22,5626,48,2,2,3,2020-08-21,True
1024.47,2021-03-10,60902,267,6,2,3,2021-04-09,True
8906.42,2020-09-18,65760,565,4,2,2,2020-10-18,True
983.09,2021-12-05,83290,205,6,2,2,2022-01-04,False
223.93,2018-12-15,53664,263,9,1,3,2019-01-14,False
6320.63,2019-09-16,37628,167,2,1,2,2019-10-16,True
2760.08,2022-02-28,78661,553,3,2,3,2022-03-30,True
9157.82,2020-09-17,23231,314,2,1,1,2020-10-17,False
7803.33,2019-02-15,22534,7,8,1,2,2019-03-17,True
2368.6,2019-03-24,49535,762,8,1,1,2019-04-23,True
1713.59,2020-09-12,74710,666,3,2,1,2020-10-12,False
4851.61,2021-08-28,94950,926,2,1,1,2021-09-27,True
1437.37,2021-08-10,52638,496,2,1,2,2021-09-09,True
8892.83,2020-02-15,23579,174,8,1,2,2020-03-16,False
1565.19,2020-08-30,42166,490,9,2,3,2020-09-29,False
6077.51,2019-09-09,18095,32,4,1,1,2019-10-09,True
1613.53,2021-11-26,57162,407,4,2,1,2021-12-26,True
4100.87,2019-09-12,72924,678,4,1,3,2019-10-12,False
1972.81,2020-05-13,77862,803,3,2,3,2020-06-12,True
2600.56,2019-07-06,5897,229,7,1,2,2019-08-05,True
6050.94,2019-07-20,50555,887,4,2,2,2019-08-19,True
2394.11,2018-11-25,82355,636,6,1,3,2018-12-25,False
9486.8,2019-09-28,65851,626,1,1,3,2019-10-28,True
644.58,2021-11-17,53909,397,8,1,2,2021-12-17,True
3648.87,2020-05-09,55725,555,3,2,3,2020-06-08,True
1909.71,2020-02-19,99810,911,1,2,2,2020-03-20,True
3977.71,2019-07-19,13401,603,4,1,2,2019-08-18,False
1092.87,2022-05-29,32190,45,1,2,2,2022-06-28,True
9243.35,2019-08-02,73473,820,9,1,1,2019-09-01,True
5303.2,2020-06-04,68968,944,6,1,2,2020-07-04,False
7297.73,2020-06-13,54172,782,4,1,2,2020-07-13,False
6360.4,2020-04-15,24563,476,2,2,2,2020-05-15,True
947.58,2020-06-28,73121,425,5,1,3,2020-07-28,False
849.22,2022-05-11,17133,518,5,1,1,2022-06-10,False
1011.08,2020-02-27,98903,466,1,2,1,2020-03-28,False
7433.99,2020-10-27,63552,805,5,1,1,2020-11-26,False
6146.68,2018-12-26,52375,53,1,1,1,2019-01-25,False
1721.56,2022-09-09,18549,482,2,2,3,2022-10-09,True
9609.35,2020-06-09,21682,659,4,2,1,2020-07-09,True
1440.12,2021-07-16,22422,264,9,2,2,2021-08-15,True
4622.08,2019-02-13,3860,520,5,2,3,2019-03-15,False
2706.27,2020-12-15,56284,995,3,2,1,2021-01-14,True
6046.64,2018-12-31,14607,90,7,1,2,2019-01-30,False
1483.86,2019-11-06,72830,613,2,1,3,2019-12-06,True
9044.08,2021-09-29,39296,116,6,1,2,2021-10-29,False
6355.03,2018-06-14,73021,119,9,1,1,2018-07-14,True
4780.51,2020-12-05,14833,282,1,2,1,2021-01-04,False
2443.39,2020-11-05,99072,662,1,2,3,2020-12-05,False
954.03,2021-07-20,1387,404,5,2,2,2021-08-19,True
4234.93,2020-10-13,22042,151,1,2,2,2020-11-12,True
5761.11,2023-03-04,31805,303,4,1,2,2023-04-03,True
9120.23,2022-01-24,54981,952,5,2,2,2022-02-23,False
8482.49,2021-07-22,51510,232,2,1,1,2021-08-21,True
171.6,2020-11-07,48514,794,6,2,2,2020-12-07,False
713.52,2021-01-23,25423,412,9,1,3,2021-02-22,True
4382.19,2022-09-10,50906,294,3,1,1,2022-10-10,False
7519.37,2019-05-25,51591,430,4,2,3,2019-06-24,True
7058.14,2019-05-08,38423,287,7,2,1,2019-06-07,True
2979.9,2020-02-27,99738,262,2,2,3,2020-03-28,True
846.21,2018-08-25,41448,704,6,2,2,2018-09-24,True
9559.66,2022-04-27,52718,806,5,1,1,2022-05-27,True
8925.28,2021-08-25,91371,921,3,1,1,2021-09-24,False
5390.35,2019-09-16,82404,323,5,2,3,2019-10-16,False
1687.08,2018-09-20,98862,698,9,1,1,2018-10-20,False
4764.23,2021-11-23,86330,451,5,1,3,2021-12-23,True
2732.56,2022-01-06,22325,885,6,2,3,2022-02-05,False
8505.22,2019-09-28,96018,472,1,2,1,2019-10-28,True
8159.64,2018-10-06,66293,970,4,1,3,2018-11-05,True
67.33,2018-12-12,70743,542,6,1,2,2019-01-11,False
9637.17,2023-02-04,40666,10,1,1,3,2023-03-06,False
6690.63,2022-01-16,73575,589,6,2,3,2022-02-15,False
8913.99,2018-03-31,66991,116,8,2,1,2018-04-30,False
9366.11,2020-08-12,49137,411,6,2,2,2020-09-11,True
2233.93,2019-12-17,22843,966,7,1,1,2020-01-16,True
71.19,2022-12-13,63936,402,5,2,1,2023-01-12,True
848.17,2022-06-05,21205,419,4,2,1,2022-07-05,False
7316.56,2022-01-09,56009,156,9,1,1,2022-02-08,True
6721.27,2022-10-09,85716,677,1,2,1,2022-11-08,False
919.26,2018-04-23,27631,735,7,2,1,2018-05-23,False
2047.76,2023-03-15,89849,92,8,2,1,2023-04-14,False
3788.16,2018-09-17,9173,820,2,1,3,2018-10-17,True
1977.7,2019-06-08,95378,611,7,2,2,2019-07-08,True
429.69,2019-01-12,91301,456,9,1,2,2019-02-11,False
8622.85,2022-09-23,35329,498,7,2,1,2022-10-23,True
7019.16,2019-02-06,81046,357,3,1,2,2019-03-08,True
2547.81,2023-02-06,53157,60,1,2,3,2023-03-08,True
2238.6,2022-01-20,9990,380,4,2,1,2022-02-19,True
3189.59,2021-11-09,62851,620,5,1,1,2021-12-09,True
7374.0,2021-06-23,85784,731,6,1,3,2021-07-23,True
1724.77,2022-03-13,15185,113,7,2,1,2022-04-12,False
2829.56,2022-07-24,60351,579,3,1,2,2022-08-23,False
9319.51,2020-02-16,93908,372,9,1,2,2020-03-17,True
3203.35,2018-04-27,3277,702,2,2,2,2018-05-27,True
201.51,2020-07-09,60839,453,5,1,1,2020-08-08,False
1552.21,2021-07-28,31308,941,5,1,2,2021-08-27,True
6503.32,2021-09-28,45524,510,7,2,2,2021-10-28,True
3156.06,2018-08-07,66074,42,6,2,2,2018-09-06,True
7826.5,2020-05-05,87770,690,4,2,2,2020-06-04,True
2448.4,2022-03-19,72138,215,8,2,1,2022-04-18,False
5781.68,2018-05-22,19995,543,4,2,2,2018-06-21,False
7978.99,2020-10-11,28598,439,9,1,1,2020-11-10,False
7567.42,2020-04-26,91118,690,1,2,3,2020-05-26,False
5494.95,2021-04-05,89501,52,5,2,2,2021-05-05,False
5380.65,2019-05-22,22111,320,5,1,2,2019-06-21,True
93.34,2019-04-15,42709,834,3,1,1,2019-05-15,False
9974.55,2022-10-13,81317,863,5,2,3,2022-11-12,True
9884.03,2022-02-09,21045,30,3,2,3,2022-03-11,True
2728.57,2019-11-01,43530,343,5,2,1,2019-12-01,True
2918.49,2021-04-21,11783,754,5,1,1,2021-05-21,True
8906.67,2022-09-18,42267,88,8,2,3,2022-10-18,False
6183.33,2021-04-05,27723,994,7,1,1,2021-05-05,True
2153.39,2018-08-22,45585,584,8,1,3,2018-09-21,True
6105.98,2020-10-19,82062,816,5,1,2,2020-11-18,True
1109.64,2023-02-02,36077,307,9,1,1,2023-03-04,False
2651.92,2022-08-16,98746,307,3,2,1,2022-09-15,True
191.26,2018-05-15,68131,769,1,2,3,2018-06-14,False
7484.02,2021-06-29,37190,966,9,2,1,2021-07-29,False
6411.86,2022-05-18,26232,588,2,2,3,2022-06-17,False
614.43,2020-06-23,34084,719,4,2,3,2020-07-23,False
6736.6,2020-02-20,18930,537,7,1,2,2020-03-21,False
2612.29,2020-12-27,8619,182,6,2,3,2021-01-26,False
2977.71,2019-02-21,57571,90,9,1,1,2019-03-23,True
6295.8,2021-04-05,57972,240,1,2,3,2021-05-05,False
2776.13,2019-07-15,50851,906,3,2,1,2019-08-14,True
24.22,2022-12-26,23973,615,7,1,3,2023-01-25,True
6859.38,2022-03-25,25987,971,5,1,2,2022-04-24,True
365.52,2020-05-26,21109,751,4,1,2,2020-06-25,True
2234.05,2020-05-07,58034,585,2,1,3,2020-06-06,True
9613.35,2022-05-15,23510,965,2,2,1,2022-06-14,False
5654.0,2023-01-11,74057,953,9,1,2,2023-02-10,False
2906.95,2021-12-06,95491,906,7,2,3,2022-01-05,True
8951.89,2020-01-29,12120,429,4,2,2,2020-02-28,True
6887.13,2020-03-18,54965,953,7,1,1,2020-04-17,True
9715.93,2018-04-27,46486,346,5,2,2,2018-05-27,False
5416.1,2019-10-26,56946,988,7,1,2,2019-11-25,False
4298.75,2021-09-26,3646,552,5,2,2,2021-10-26,True
3665.83,2021-12-03,95966,978,9,2,2,2022-01-02,False
2636.66,2019-12-13,26168,450,4,2,1,2020-01-12,True
2359.13,2022-12-20,4180,332,9,2,3,2023-01-19,False
2355.84,2018-12-27,91286,49,6,2,3,2019-01-26,False
9634.64,2022-09-18,90936,41,9,1,3,2022-10-18,True
322.25,2018-07-05,2996,894,1,2,2,2018-08-04,False
2204.74,2018-10-04,50002,286,7,2,3,2018-11-03,True
5849.95,2022-04-30,87778,763,3,2,2,2022-05-30,False
8249.79,2019-08-30,33977,414,1,1,2,2019-09-29,False
5117.24,2018-06-17,7862,224,7,1,3,2018-07-17,False
1094.69,2018-12-15,95746,674,3,1,1,2019-01-14,False
6157.77,2019-02-22,23497,585,8,1,2,2019-03-24,True
5953.04,2021-01-04,79143,104,5,2,3,2021-02-03,True
2977.5,2022-06-12,70373,347,1,2,1,2022-07-12,True
176.8,2022-02-14,7148,325,9,1,3,2022-03-16,True
7831.45,2020-07-26,91766,616,2,2,3,2020-08-25,False
1963.89,2018-11-23,69602,118,4,2,3,2018-12-23,True
4585.05,2021-03-09,34583,392,5,1,3,2021-04-08,False
9344.23,2018-06-01,7475,558,9,2,2,2018-07-01,True
8044.28,2018-08-10,30946,131,7,1,1,2018-09-09,False
1140.42,2018-09-27,94784,577,4,1,1,2018-10-27,True
2515.09,2022-03-14,22733,800,6,2,2,2022-04-13,True
4741.94,2020-05-07,29016,940,2,1,1,2020-06-06,True
8372.2,2019-12-06,34795,934,8,1,3,2020-01-05,False
9245.32,2022-04-15,99757,136,7,2,1,2022-05-15,True
5753.64,2022-07-10,67424,693,5,1,3,2022-08-09,False
6033.64,2019-03-02,25377,345,1,2,2,2019-04-01,True
6297.59,2022-03-11,69146,446,8,1,2,2022-04-10,False
1659.15,2022-02-16,35590,641,4,1,1,2022-03-18,True
4265.51,2019-12-21,37719,233,6,2,3,2020-01-20,False
5563.82,2018-07-24,21258,188,1,2,1,2018-08-23,False
1422.07,2020-11-21,8459,933,2,2,3,2020-12-21,True
1805.85,2023-02-21,34578,66,1,1,3,2023-03-23,True
9071.35,2020-04-26,66535,820,7,2,3,2020-05-26,True
7855.6,2019-01-06,54148,190,8,1,1,2019-02-05,True
9089.73,2022-08-02,72993,475,6,2,1,2022-09-01,False
162.48,2022-03-17,97535,560,6,2,1,2022-04-16,True
1432.39,2020-05-01,23689,936,2,1,3,2020-05-31,True
3716.51,2018-07-16,71735,771,1,1,1,2018-08-15,True
7865.67,2019-09-04,79852,155,3,2,2,2019-10-04,True
8641.97,2020-10-17,19787,635,5,2,2,2020-11-16,False
2270.88,2021-03-30,78560,260,3,2,1,2021-04-29,True
7070.16,2022-08-19,85208,297,9,1,1,2022-09-18,True
5535.33,2018-08-29,43941,466,1,1,1,2018-09-28,True
2492.07,2018-10-03,46057,973,9,2,2,2018-11-02,False
544.52,2019-06-25,66815,399,9,1,1,2019-07-25,True
5090.06,2019-06-22,12505,956,5,2,3,2019-07-22,True
3801.91,2019-09-26,44699,66,4,2,2,2019-10-26,False
2673.68,2018-05-20,66645,103,7,2,2,2018-06-19,False
2478.52,2020-08-05,18700,711,1,2,1,2020-09-04,False
5339.63,2020-04-30,89684,732,4,2,3,2020-05-30,True
9964.19,2018-09-28,67017,251,7,1,1,2018-10-28,False
9196.67,2023-02-25,68135,52,2,1,1,2023-03-27,True
4489.31,2020-06-11,11394,762,6,2,1,2020-07-11,True
9927.96,2018-12-29,94253,101,9,2,2,2019-01-28,True
4104.49,2021-07-04,51395,207,4,2,1,2021-08-03,True
2423.11,2021-05-04,79366,440,5,1,1,2021-06-03,True
2594.25,2021-09-12,14864,30,6,1,3,2021-10-12,False
650.68,2018-12-05,9233,95,9,1,3,2019-01-04,False
1609.29,2018-05-24,19354,833,9,1,3,2018-06-23,False
2983.84,2018-06-14,45769,877,3,1,1,2018-07-14,False
2061.44,2021-08-19,75353,753,4,1,1,2021-09-18,True
3299.02,2023-01-22,42651,680,3,2,1,2023-02-21,False
1420.45,2018-04-14,81494,531,9,1,1,2018-05-14,True
291.33,2018-10-13,11967,14,3,1,2,2018-11-12,True
8633.81,2020-03-21,66660,999,4,1,1,2020-04-20,False
4367.11,2021-10-24,72677,486,7,2,3,2021-11-23,False
9116.84,2022-11-04,41906,389,4,1,1,2022-12-04,False
6128.44,2020-04-11,13906,112,6,1,2,2020-05-11,False
4970.41,2020-09-05,31322,269,7,1,1,2020-10-05,True
1097.66,2019-11-27,209,182,8,2,1,2019-12-27,False
9872.49,2022-07-29,96152,972,3,2,2,2022-08-28,True
325.91,2020-04-17,17824,882,3,1,2,2020-05-17,True
9773.66,2021-07-13,73864,99,4,1,2,2021-08-12,False
1419.21,2019-07-03,96486,785,8,1,1,2019-08-02,False
486.84,2022-01-31,23455,304,2,2,3,2022-03-02,False
2359.3,2021-03-05,176,152,2,2,2,2021-04-04,False
855.64,2023-03-08,73361,563,2,2,1,2023-04-07,True
3944.82,2018-06-22,94596,523,2,2,2,2018-07-22,True
7149.33,2018-10-24,93287,813,1,1,2,2018-11-23,False
1344.54,2021-02-13,49065,879,7,1,2,2021-03-15,False
693.85,2019-02-27,74092,506,8,2,2,2019-03-29,False
4104.61,2019-09-26,40849,871,5,2,1,2019-10-26,False
58.62,2020-05-27,54294,94,2,2,2,2020-06-26,True
2116.81,2022-08-30,27528,229,5,1,3,2022-09-29,True
5280.25,2021-01-29,89347,109,3,1,1,2021-02-28,False
1997.81,2019-07-29,98945,935,4,2,2,2019-08-28,False
8200.33,2018-08-01,29813,980,4,1,2,2018-08-31,True
6544.3,2020-11-13,44890,492,8,1,3,2020-12-13,False
3740.49,2023-01-01,10811,677,3,1,3,2023-01-31,False
9087.22,2019-11-28,17778,715,4,2,1,2019-12-28,False
6088.3,2018-08-02,97421,72,6,1,1,2018-09-01,True
3705.95,2020-03-26,21561,855,8,1,2,2020-04-25,True
5947.84,2021-09-24,59933,811,4,2,1,2021-10-24,False
3237.88,2020-06-14,28532,312,5,1,1,2020-07-14,True
9640.18,2018-12-19,509,395,9,2,2,2019-01-18,True
6913.54,2021-01-08,81729,47,6,2,3,2021-02-07,False
192.44,2021-07-10,44095,164,9,1,1,2021-08-09,True
9698.6,2019-06-13,81722,171,5,2,1,2019-07-13,False
7972.52,2022-07-18,43265,281,7,1,1,2022-08-17,False
6436.3,2020-04-09,47496,793,7,1,3,2020-05-09,True
2200.09,2020-07-24,12956,703,5,2,3,2020-08-23,True
6305.43,2018-11-30,12488,680,2,1,1,2018-12-30,False
7081.41,2018-08-08,98335,516,1,2,3,2018-09-07,False
6359.26,2020-02-23,58550,562,6,1,2,2020-03-24,False
9091.75,2019-11-27,6623,93,3,2,2,2019-12-27,False
6084.19,2021-04-23,43593,765,4,2,2,2021-05-23,False
7990.07,2023-01-11,89659,772,1,1,1,2023-02-10,True
2603.83,2018-04-03,49937,221,2,2,1,2018-05-03,False
2977.84,2021-03-15,39146,134,6,2,2,2021-04-14,False
2803.49,2019-07-13,99964,58,8,2,3,2019-08-12,True
8708.12,2020-03-24,86605,923,4,2,1,2020-04-23,True
4219.8,2021-01-10,62580,538,6,2,1,2021-02-09,False
5492.59,2018-06-19,51740,852,8,1,1,2018-07-19,True
8885.27,2021-05-13,8454,271,4,1,1,2021-06-12,True
5405.34,2019-01-04,31480,460,9,1,3,2019-02-03,True
982.48,2020-09-01,56588,284,3,2,1,2020-10-01,False
1795.11,2021-10-05,57378,337,3,2,1,2021-11-04,False
3452.75,2023-02-27,19139,260,2,2,3,2023-03-29,False
7942.44,2022-02-17,3990,529,3,2,1,2022-03-19,True
6208.25,2022-12-17,18717,2,6,2,2,2023-01-16,True
5583.32,2022-01-15,72449,266,9,1,1,2022-02-14,False
5636.17,2022-12-10,65077,716,6,1,2,2023-01-09,False
7556.47,2019-03-29,31688,608,7,2,3,2019-04-28,False
6306.05,2021-02-09,1912,645,5,1,3,2021-03-11,True
4732.06,2020-03-16,89392,676,2,2,2,2020-04-15,False
6109.53,2023-01-17,12594,532,3,1,1,2023-02-16,True
3007.23,2019-10-13,93860,465,8,1,3,2019-11-12,True
7986.35,2020-05-04,5933,561,7,2,2,2020-06-03,True
7551.77,2021-06-04,60135,167,8,2,1,2021-07-04,True
9452.85,2021-05-24,61415,340,6,1,3,2021-06-23,True
4574.61,2022-08-12,8479,524,6,1,1,2022-09-11,True
8764.79,2018-12-11,29118,318,7,2,2,2019-01-10,False
2492.67,2020-03-16,64004,278,7,2,1,2020-04-15,True
8028.41,2019-12-18,8825,481,7,1,1,2020-01-17,False
77.8,2022-12-17,91502,109,6,2,1,2023-01-16,False
6364.89,2020-08-31,42976,609,9,2,3,2020-09-30,True
8861.98,2022-05-18,10878,431,8,2,3,2022-06-17,True
6155.48,2020-05-19,12309,17,2,1,3,2020-06-18,False
6231.14,2020-02-20,68791,609,2,2,2,2020-03-21,True
8199.09,2021-06-15,90592,12,8,2,1,2021-07-15,False
6627.02,2022-08-06,31607,208,1,2,3,2022-09-05,False
9795.91,2023-01-07,14084,286,2,2,2,2023-02-06,False
9595.19,2019-12-02,36923,472,5,2,3,2020-01-01,True
9903.84,2022-01-05,60996,271,5,1,1,2022-02-04,True
5653.93,2022-04-05,1049,347,4,2,2,2022-05-05,True
9166.15,2021-03-07,9662,176,2,1,3,2021-04-06,True
8187.19,2020-09-01,64562,383,6,2,2,2020-10-01,False
8507.28,2020-02-01,52369,485,3,1,2,2020-03-02,False
391.44,2022-01-12,61166,934,8,2,1,2022-02-11,False
2609.28,2021-04-06,75708,917,1,1,2,2021-05-06,False
3706.46,2018-08-27,54075,992,4,1,1,2018-09-26,True
3826.95,2022-12-01,48221,823,8,2,3,2022-12-31,False
5493.6,2022-06-18,45579,716,3,2,2,2022-07-18,True
5870.11,2019-06-22,82009,30,4,2,1,2019-07-22,False
8826.49,2018-05-03,60458,795,9,2,2,2018-06-02,True
9934.43,2018-04-07,27626,14,6,2,2,2018-05-07,False
9404.32,2019-11-02,91797,770,9,1,1,2019-12-02,True
1406.24,2019-12-27,50753,274,5,2,2,2020-01-26,True
9819.21,2020-03-14,40650,846,4,1,2,2020-04-13,True
2893.68,2023-02-01,16153,170,2,2,3,2023-03-03,False
6973.32,2020-12-11,70791,733,3,1,3,2021-01-10,True
8439.37,2019-08-22,48575,643,6,2,2,2019-09-21,False
324.74,2021-02-22,72513,419,4,2,2,2021-03-24,True
3963.44,2021-07-28,33509,466,4,1,2,2021-08-27,False
5580.9,2018-05-26,70330,470,1,2,2,2018-06-25,False
6477.34,2019-10-06,10561,350,7,1,3,2019-11-05,True
1918.29,2023-02-03,25534,11,3,1,1,2023-03-05,True
9290.55,2019-05-19,67575,533,5,1,2,2019-06-18,True
2897.68,2023-02-13,88626,652,1,1,1,2023-03-15,False
3653.55,2019-07-07,86973,666,3,2,1,2019-08-06,True
695.07,2022-01-31,54900,216,6,2,3,2022-03-02,False
1416.05,2019-10-04,39037,762,8,1,3,2019-11-03,True
2153.62,2022-09-08,48978,62,4,2,3,2022-10-08,False
825.96,2020-09-03,12143,378,5,2,3,2020-10-03,True
9079.8,2020-06-27,2653,347,4,2,2,2020-07-27,True
7162.66,2018-06-18,4173,549,2,2,1,2018-07-18,False
5333.87,2022-05-01,96406,499,6,2,1,2022-05-31,False
2022.46,2022-02-25,11089,260,3,1,1,2022-03-27,True
9693.24,2020-12-02,93511,575,2,1,1,2021-01-01,False
2247.66,2020-07-17,64319,58,9,1,3,2020-08-16,True
9681.82,2020-02-13,72681,633,8,2,3,2020-03-14,False
6908.26,2021-07-09,50882,34,1,1,2,2021-08-08,False
9620.69,2022-07-10,91184,427,1,1,3,2022-08-09,False
639.02,2019-04-14,27979,735,8,1,1,2019-05-14,True
403.62,2018-05-02,21101,751,1,1,2,2018-06-01,False
3909.63,2018-05-19,99322,534,5,2,2,2018-06-18,True
423.7,2022-05-27,99735,630,7,1,2,2022-06-26,False
6488.34,2021-10-11,72756,24,6,1,3,2021-11-10,False
5541.01,2020-03-03,73440,594,5,2,3,2020-04-02,False
510.18,2023-03-15,97458,306,1,1,2,2023-04-14,False
537.14,2020-05-04,55750,529,4,1,3,2020-06-03,False
8649.61,2020-10-13,21601,362,3,2,2,2020-11-12,True
6430.5,2021-12-21,94178,493,4,1,1,2022-01-20,False
4439.22,2018-06-25,10660,164,5,2,2,2018-07-25,True
5194.56,2019-12-20,42094,221,5,1,1,2020-01-19,False
1369.44,2022-12-10,35318,493,4,1,2,2023-01-09,True
2112.57,2022-02-28,92725,272,8,2,3,2022-03-30,False
226.61,2019-04-29,83472,12,8,2,1,2019-05-29,True
2065.61,2019-07-31,45152,968,7,1,3,2019-08-30,False
1374.18,2019-03-03,38479,415,7,2,1,2019-04-02,False
261.83,2020-02-07,26759,787,1,2,1,2020-03-08,False
429.01,2022-12-17,30074,702,7,1,3,2023-01-16,True
9564.86,2020-01-15,55643,224,3,2,2,2020-02-14,False
8637.96,2022-08-26,69187,975,5,2,3,2022-09-25,False
2081.35,2021-02-15,32256,73,3,1,2,2021-03-17,True
2791.42,2018-08-01,92904,743,4,1,3,2018-08-31,True
9913.23,2020-03-17,33598,300,3,1,2,2020-04-16,True
4880.78,2021-12-25,53589,266,3,1,3,2022-01-24,False
1288.22,2020-06-25,54517,633,9,1,2,2020-07-25,True
2300.86,2018-06-03,90810,289,9,2,2,2018-07-03,True
7656.58,2021-02-12,24879,883,8,2,2,2021-03-14,True
8201.62,2020-05-02,88519,911,9,1,3,2020-06-01,False
8257.26,2022-08-26,29156,647,2,1,1,2022-09-25,True
5959.44,2022-06-27,12776,421,9,2,3,2022-07-27,False
4225.23,2019-11-18,69113,864,8,2,2,2019-12-18,False
1089.36,2021-06-18,88233,66,6,2,2,2021-07-18,False
7306.78,2022-08-11,19715,571,7,1,1,2022-09-10,False
