amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew,payment_id,payment_date,payment_method_id,status
4003.13,2021-05-29,85041,795,2,1,3,2021-06-28,True,85041,2021-05-29,1,Pending
7196.25,2021-03-24,56907,586,8,1,2,2021-04-23,False,56907,2021-03-24,1,Pending
5204.81,2018-12-05,99210,696,8,2,2,2019-01-04,False,99210,2018-12-05,4,Pending
4584.4,2019-11-22,31733,371,6,2,3,2019-12-22,True,31733,2019-11-22,3,Failed
688.59,2020-03-03,82596,115,8,1,1,2020-04-02,True,82596,2020-03-03,4,Failed
5895.14,2018-08-21,53565,631,8,1,1,2018-09-20,False,53565,2018-08-21,4,Pending
8306.37,2022-08-07,30253,236,5,1,2,2022-09-06,False,30253,2022-08-07,2,Pending
7871.52,2021-09-16,91163,974,6,2,3,2021-10-16,True,91163,2021-09-16,2,Pending
9369.46,2019-10-13,21140,477,2,2,3,2019-11-12,False,21140,2019-10-13,4,Pending
628.69,2022-07-02,71542,748,4,2,3,2022-08-01,False,71542,2022-07-02,1,Completed
6373.71,2021-10-25,62180,819,2,2,1,2021-11-24,False,62180,2021-10-25,1,Failed
4649.4,2020-07-29,71491,317,5,1,3,2020-08-28,True,71491,2020-07-29,1,Completed
9017.44,2019-04-08,69026,971,6,1,1,2019-05-08,False,69026,2019-04-08,4,Completed
3620.21,2018-11-18,43413,489,1,1,2,2018-12-18,True,43413,2018-11-18,3,Completed
5064.51,2021-10-26,6380,48,3,2,1,2021-11-25,True,6380,2021-10-26,2,Failed
1878.39,2021-02-13,65724,17,2,2,3,2021-03-15,True,65724,2021-02-13,3,Completed
4207.01,2020-07-14,19204,351,3,2,1,2020-08-13,True,19204,2020-07-14,2,Completed
3601.88,2019-03-27,3392,296,4,1,3,2019-04-26,False,3392,2019-03-27,2,Failed
1402.89,2023-03-26,14279,650,1,2,2,2023-04-25,False,14279,2023-03-26,3,Completed
3621.37,2022-08-28,7553,673,9,2,2,2022-09-27,False,7553,2022-08-28,1,Completed
2111.19,2019-03-16,55874,103,8,2,3,2019-04-15,False,55874,2019-03-16,1,Failed
4797.94,2022-10-07,11125,269,7,2,3,2022-11-06,True,11125,2022-10-07,4,Failed
502.47,2021-07-01,6857,824,1,1,1,2021-07-31,False,6857,2021-07-01,1,Failed
5689.88,2022-08-16,28414,608,9,2,3,2022-09-15,True,28414,2022-08-16,2,Completed
5648.38,2018-03-27,91925,515,8,2,1,2018-04-26,False,91925,2018-03-27,1,Failed
9126.11,2021-02-16,25599,440,4,2,1,2021-03-18,False,25599,2021-02-16,2,Failed
6098.81,2022-09-14,37415,652,9,1,1,2022-10-14,True,37415,2022-09-14,3,Failed
1329.9,2023-01-09,93188,207,6,1,1,2023-02-08,False,93188,2023-01-09,2,Failed
6295.17,2021-10-18,8234,218,6,1,2,2021-11-17,True,8234,2021-10-18,3,Completed
479.28,2022-04-27,98859,804,7,2,2,2022-05-27,True,98859,2022-04-27,2,Completed
3349.53,2019-03-26,90424,905,5,1,2,2019-04-25,True,90424,2019-03-26,1,Failed
7316.53,2021-03-20,68876,379,7,1,1,2021-04-19,True,68876,2021-03-20,1,Pending
1901.71,2020-08-04,58319,968,7,1,2,2020-09-03,True,58319,2020-08-04,3,Pending
9514.63,2019-02-28,59591,36,1,1,1,2019-03-30,True,59591,2019-02-28,1,Completed
8597.58,2022-11-11,46254,20,7,2,2,2022-12-11,False,46254,2022-11-11,2,Completed
6986.18,2021-09-02,52264,187,9,2,2,2021-10-02,False,52264,2021-09-02,4,Pending
5507.36,2021-03-03,31312,511,3,1,1,2021-04-02,True,31312,2021-03-03,4,Pending
5985.5,2018-06-08,5525,604,7,2,1,2018-07-08,True,5525,2018-06-08,4,Completed
4615.88,2020-11-22,38038,61,7,1,3,2020-12-22,True,38038,2020-11-22,3,Failed
7104.62,2020-08-23,25737,48,6,2,1,2020-09-22,False,25737,2020-08-23,1,Failed
6608.12,2019-06-10,73768,839,4,2,2,2019-07-10,False,73768,2019-06-10,2,Failed
1319.47,2021-11-27,32685,686,2,1,3,2021-12-27,True,32685,2021-11-27,3,Failed
9977.01,2021-03-11,20487,438,2,1,2,2021-04-10,True,20487,2021-03-11,3,Pending
7891.14,2020-12-24,87197,307,1,2,1,2021-01-23,False,87197,2020-12-24,2,Completed
6564.26,2021-01-27,759,82,3,2,1,2021-02-26,False,759,2021-01-27,2,Failed
7152.67,2021-03-20,22582,135,6,1,1,2021-04-19,True,22582,2021-03-20,4,Completed
9982.35,2023-01-04,97716,878,9,2,2,2023-02-03,False,97716,2023-01-04,2,Pending
4636.09,2022-06-10,98293,318,1,1,2,2022-07-10,False,98293,2022-06-10,3,Pending
7417.03,2018-06-25,13192,340,2,1,1,2018-07-25,True,13192,2018-06-25,1,Pending
7725.12,2021-08-11,61196,805,3,2,1,2021-09-10,True,61196,2021-08-11,4,Pending
6406.63,2022-04-27,85232,593,6,2,3,2022-05-27,False,85232,2022-04-27,3,Pending
7390.66,2018-07-12,32435,466,7,2,1,2018-08-11,False,32435,2018-07-12,2,Completed
9890.5,2019-01-15,68023,262,9,1,3,2019-02-14,True,68023,2019-01-15,4,Failed
2519.24,2022-05-18,90365,512,9,1,1,2022-06-17,False,90365,2022-05-18,3,Failed
3882.03,2022-12-15,34378,350,3,1,3,2023-01-14,False,34378,2022-12-15,3,Completed
48.88,2023-01-31,90662,557,1,1,1,2023-03-02,True,90662,2023-01-31,4,Pending
8597.05,2020-06-18,98505,240,5,2,3,2020-07-18,False,98505,2020-06-18,4,Pending
124.05,2020-11-26,5129,780,6,2,3,2020-12-26,False,5129,2020-11-26,3,Completed
9170.44,2019-11-08,97994,778,1,1,2,2019-12-08,True,97994,2019-11-08,1,Completed
4167.03,2020-04-27,20910,717,7,2,3,2020-05-27,True,20910,2020-04-27,4,Completed
3844.11,2020-08-28,17142,868,5,1,3,2020-09-27,False,17142,2020-08-28,2,Completed
2431.97,2018-08-11,15284,327,2,1,2,2018-09-10,False,15284,2018-08-11,2,Completed
7937.29,2022-01-07,31468,193,9,2,2,2022-02-06,True,31468,2022-01-07,3,Pending
7870.97,2019-08-24,68629,702,7,1,2,2019-09-23,False,68629,2019-08-24,3,Failed
4711.12,2018-10-08,83365,114,6,1,1,2018-11-07,True,83365,2018-10-08,4,Completed
7861.31,2019-04-09,24976,946,4,1,1,2019-05-09,True,24976,2019-04-09,3,Failed
6511.53,2020-02-27,83215,270,4,2,3,2020-03-28,True,83215,2020-02-27,1,Pending
1714.6,2019-07-18,69336,719,4,1,1,2019-08-17,True,69336,2019-07-18,2,Pending
4668.15,2019-05-18,54657,71,7,1,1,2019-06-17,False,54657,2019-05-18,3,Completed
1758.09,2021-01-07,55155,377,5,2,1,2021-02-06,False,55155,2021-01-07,4,Completed
4503.53,2019-08-26,78642,900,4,1,2,2019-09-25,True,78642,2019-08-26,4,Completed
5227.07,2022-07-17,38983,68,4,2,3,2022-08-16,False,38983,2022-07-17,1,Failed
3648.88,2018-11-17,72,68,9,1,2,2018-12-17,False,72,2018-11-17,2,Completed
4461.12,2022-05-14,45182,252,1,2,3,2022-06-13,False,45182,2022-05-14,3,Completed
894.47,2018-06-04,92965,884,2,2,1,2018-07-04,False,92965,2018-06-04,4,Pending
3466.37,2021-02-15,73783,414,7,2,2,2021-03-17,True,73783,2021-02-15,3,Failed
2437.53,2023-03-19,36357,85,1,1,2,2023-04-18,False,36357,2023-03-19,2,Failed
4885.98,2022-10-23,96886,800,6,1,1,2022-11-22,False,96886,2022-10-23,1,Failed
1610.38,2019-09-15,94993,170,1,2,3,2019-10-15,True,94993,2019-09-15,2,Completed
1379.79,2018-12-12,34126,19,5,2,2,2019-01-11,False,34126,2018-12-12,3,Completed
9202.49,2022-08-18,2606,109,1,1,1,2022-09-17,False,2606,2022-08-18,1,Pending
6604.1,2018-11-15,2084,59,8,1,3,2018-12-15,True,2084,2018-11-15,1,Failed
5179.3,2018-08-03,21713,884,3,1,2,2018-09-02,True,21713,2018-08-03,3,Failed
8678.81,2022-06-29,82888,130,1,2,1,2022-07-29,True,82888,2022-06-29,1,Pending
4231.09,2018-12-03,98990,341,7,1,3,2019-01-02,False,98990,2018-12-03,2,Failed
5923.15,2021-09-05,57086,5,7,1,3,2021-10-05,False,57086,2021-09-05,1,Pending
8410.89,2022-08-23,76245,134,4,2,2,2022-09-22,True,76245,2022-08-23,2,Failed
6825.31,2023-02-24,33675,267,4,1,3,2023-03-26,False,33675,2023-02-24,1,Completed
403.62,2018-05-02,21101,751,1,1,2,2018-06-01,False,21101,2018-05-02,3,Pending
5998.23,2022-11-17,40707,553,2,2,1,2022-12-17,False,40707,2022-11-17,2,Completed
4141.42,2020-05-11,20814,57,9,1,3,2020-06-10,True,20814,2020-05-11,1,Failed
4325.23,2019-10-19,52406,968,2,1,2,2019-11-18,True,52406,2019-10-19,3,Pending
8500.17,2021-11-20,42832,92,1,2,3,2021-12-20,True,42832,2021-11-20,3,Pending
2394.61,2018-06-15,59506,981,2,1,3,2018-07-15,False,59506,2018-06-15,4,Failed
4271.2,2022-11-22,38087,723,2,1,3,2022-12-22,False,38087,2022-11-22,4,Completed
9462.6,2019-03-01,22366,817,9,1,1,2019-03-31,False,22366,2019-03-01,2,Failed
4849.61,2021-05-26,46656,579,9,1,3,2021-06-25,False,46656,2021-05-26,3,Failed
4718.29,2022-09-09,50707,457,7,2,3,2022-10-09,False,50707,2022-09-09,2,Completed
5780.37,2018-10-25,67138,486,6,2,3,2018-11-24,False,67138,2018-10-25,2,Pending
7497.06,2018-09-23,88320,685,2,2,1,2018-10-23,False,88320,2018-09-23,1,Pending
2792.65,2022-01-29,86886,115,9,1,3,2022-02-28,False,86886,2022-01-29,4,Completed
153.02,2021-02-03,5754,203,2,1,1,2021-03-05,False,5754,2021-02-03,2,Completed
7467.11,2019-06-01,37484,454,9,2,1,2019-07-01,True,37484,2019-06-01,3,Completed
7777.07,2022-02-26,74849,724,5,1,1,2022-03-28,True,74849,2022-02-26,3,Failed
2336.87,2021-11-22,40514,322,7,2,2,2021-12-22,True,40514,2021-11-22,1,Pending
8324.11,2022-05-06,76375,703,8,2,3,2022-06-05,True,76375,2022-05-06,3,Pending
3360.62,2021-02-01,43803,400,3,2,1,2021-03-03,False,43803,2021-02-01,3,Completed
7153.01,2022-09-18,62411,480,3,1,1,2022-10-18,True,62411,2022-09-18,1,Completed
4005.9,2023-01-29,48029,18,4,2,3,2023-02-28,True,48029,2023-01-29,3,Completed
6558.65,2020-11-13,57570,757,1,2,2,2020-12-13,True,57570,2020-11-13,4,Completed
4473.72,2020-05-16,31066,346,6,1,1,2020-06-15,True,31066,2020-05-16,4,Failed
4464.48,2019-12-19,84024,195,4,1,2,2020-01-18,True,84024,2019-12-19,2,Pending
3203.17,2022-05-30,20375,539,1,1,1,2022-06-29,False,20375,2022-05-30,2,Failed
1246.97,2018-10-10,9093,596,1,1,1,2018-11-09,False,9093,2018-10-10,2,Completed
5342.32,2022-03-27,11594,89,1,2,2,2022-04-26,True,11594,2022-03-27,4,Completed
2624.53,2019-05-07,6628,958,9,2,2,2019-06-06,False,6628,2019-05-07,3,Completed
1024.1,2020-08-17,18082,146,6,1,3,2020-09-16,True,18082,2020-08-17,2,Failed
3339.77,2018-05-24,1320,99,2,2,3,2018-06-23,False,1320,2018-05-24,2,Pending
8861.59,2021-09-22,18365,967,2,2,2,2021-10-22,False,18365,2021-09-22,3,Pending
9771.59,2020-04-12,32850,679,7,1,3,2020-05-12,True,32850,2020-04-12,2,Pending
7508.78,2022-09-15,91062,1,9,1,2,2022-10-15,False,91062,2022-09-15,4,Failed
6368.78,2019-01-04,38744,353,3,2,1,2019-02-03,False,38744,2019-01-04,1,Pending
8548.14,2020-09-05,48897,925,2,2,1,2020-10-05,True,48897,2020-09-05,3,Failed
3072.72,2022-06-12,55825,541,8,1,3,2022-07-12,True,55825,2022-06-12,1,Failed
8032.06,2019-10-20,91790,72,5,1,1,2019-11-19,False,91790,2019-10-20,3,Completed
6547.28,2020-01-16,35264,367,7,2,1,2020-02-15,True,35264,2020-01-16,1,Failed
8396.35,2020-03-11,29770,228,8,1,3,2020-04-10,False,29770,2020-03-11,1,Completed
2071.1,2021-03-17,13773,453,5,1,2,2021-04-16,True,13773,2021-03-17,3,Completed
7388.82,2023-03-16,28687,9,3,1,3,2023-04-15,True,28687,2023-03-16,1,Completed
5538.02,2019-11-25,63771,57,9,2,3,2019-12-25,False,63771,2019-11-25,1,Failed
3773.44,2019-10-24,43430,221,7,2,2,2019-11-23,False,43430,2019-10-24,3,Completed
1640.33,2022-04-28,41174,165,1,2,1,2022-05-28,True,41174,2022-04-28,2,Pending
400.47,2018-06-28,99243,745,8,1,1,2018-07-28,False,99243,2018-06-28,1,Completed
845.98,2022-03-03,8929,197,9,2,1,2022-04-02,False,8929,2022-03-03,4,Pending
9608.26,2020-12-12,12949,576,2,1,1,2021-01-11,True,12949,2020-12-12,3,Pending
1159.07,2020-10-08,51448,845,8,2,2,2020-11-07,True,51448,2020-10-08,4,Completed
411.12,2020-10-26,8410,82,2,2,3,2020-11-25,True,8410,2020-10-26,4,Pending
286.73,2020-10-07,17836,873,8,1,2,2020-11-06,True,17836,2020-10-07,1,Completed
8940.6,2019-04-01,85464,905,9,1,3,2019-05-01,True,85464,2019-04-01,4,Completed
7590.0,2020-08-03,29072,368,9,1,1,2020-09-02,True,29072,2020-08-03,2,Completed
9023.38,2023-01-20,51734,260,4,1,2,2023-02-19,False,51734,2023-01-20,2,Failed
5109.63,2018-06-15,60491,770,1,1,3,2018-07-15,True,60491,2018-06-15,4,Pending
2195.76,2021-09-03,45194,988,6,2,1,2021-10-03,False,45194,2021-09-03,2,Pending
4777.44,2020-06-17,7874,607,6,2,3,2020-07-17,True,7874,2020-06-17,2,Pending
8290.33,2019-01-03,90459,97,9,1,3,2019-02-02,False,90459,2019-01-03,4,Failed
3325.09,2018-05-22,58769,494,3,2,2,2018-06-21,True,58769,2018-05-22,4,Failed
4947.52,2023-02-07,44604,459,3,2,2,2023-03-09,True,44604,2023-02-07,1,Failed
8314.99,2021-01-30,28785,254,4,2,3,2021-03-01,False,28785,2021-01-30,4,Completed
9299.44,2022-03-05,93192,534,5,1,2,2022-04-04,True,93192,2022-03-05,2,Failed
6636.56,2022-02-14,76955,292,9,1,3,2022-03-16,False,76955,2022-02-14,3,Completed
1863.91,2022-12-16,59730,208,3,1,1,2023-01-15,True,59730,2022-12-16,3,Completed
3337.49,2018-07-21,99085,834,7,2,1,2018-08-20,True,99085,2018-07-21,2,Completed
5500.02,2020-02-03,96890,33,1,2,3,2020-03-04,True,96890,2020-02-03,3,Completed
4274.61,2019-08-23,12963,128,4,2,2,2019-09-22,False,12963,2019-08-23,2,Completed
668.91,2021-11-15,25998,984,2,1,1,2021-12-15,False,25998,2021-11-15,3,Failed
2663.34,2019-09-30,31403,639,3,1,3,2019-10-30,False,31403,2019-09-30,2,Completed
9877.82,2021-05-06,42438,93,3,2,2,2021-06-05,False,42438,2021-05-06,4,Completed
1362.58,2022-05-22,84016,865,8,1,3,2022-06-21,False,84016,2022-05-22,3,Pending
3740.94,2019-05-03,91914,884,8,1,1,2019-06-02,False,91914,2019-05-03,2,Pending
9144.37,2022-01-22,32714,584,4,2,2,2022-02-21,True,32714,2022-01-22,2,Pending
389.94,2019-09-24,76811,860,1,1,2,2019-10-24,True,76811,2019-09-24,2,Completed
5950.82,2019-02-20,21900,774,9,1,3,2019-03-22,False,21900,2019-02-20,2,Completed
5272.08,2022-10-08,42552,93,2,1,3,2022-11-07,False,42552,2022-10-08,1,Pending
2515.99,2020-05-19,3024,549,5,1,2,2020-06-18,False,3024,2020-05-19,1,Completed
6826.28,2019-02-12,49320,889,7,2,1,2019-03-14,False,49320,2019-02-12,2,Completed
1433.51,2022-10-10,35106,812,5,2,3,2022-11-09,True,35106,2022-10-10,1,Failed
7448.68,2021-01-30,76979,297,8,2,3,2021-03-01,True,76979,2021-01-30,4,Pending
2717.78,2021-01-21,158,139,5,2,2,2021-02-20,True,158,2021-01-21,1,Failed
6457.81,2021-11-19,18865,934,2,1,2,2021-12-19,False,18865,2021-11-19,1,Completed
1544.54,2020-09-07,19866,413,8,1,1,2020-10-07,True,19866,2020-09-07,3,Failed
4755.77,2019-01-12,84161,452,3,1,3,2019-02-11,False,84161,2019-01-12,3,Failed
555.29,2022-10-10,5215,571,3,1,1,2022-11-09,False,5215,2022-10-10,4,Pending
7439.21,2019-12-03,47806,369,5,2,3,2020-01-02,False,47806,2019-12-03,2,Pending
3594.61,2020-04-02,5881,266,3,1,1,2020-05-02,True,5881,2020-04-02,3,Failed
7248.76,2018-10-11,92578,574,7,1,1,2018-11-10,True,92578,2018-10-11,1,Failed
7515.95,2020-06-27,49214,869,9,2,1,2020-07-27,True,49214,2020-06-27,4,Completed
2312.19,2018-11-17,37722,312,8,1,2,2018-12-17,True,37722,2018-11-17,2,Pending
4296.54,2020-05-16,74801,538,6,2,3,2020-06-15,False,74801,2020-05-16,4,Completed
7884.66,2022-04-21,3430,9,9,1,3,2022-05-21,False,3430,2022-04-21,2,Pending
6098.11,2022-07-24,30325,318,8,1,1,2022-08-23,True,30325,2022-07-24,3,Pending
5403.73,2023-02-02,31909,967,4,1,2,2023-03-04,True,31909,2023-02-02,4,Pending
3286.4,2018-06-05,10354,525,4,2,3,2018-07-05,False,10354,2018-06-05,1,Failed
7782.92,2018-05-16,77283,9,2,1,3,2018-06-15,True,77283,2018-05-16,4,Completed
5307.42,2018-04-26,88363,241,2,2,1,2018-05-26,True,88363,2018-04-26,2,Completed
6613.58,2019-07-10,48257,643,2,1,1,2019-08-09,False,48257,2019-07-10,4,Completed
1977.15,2021-02-12,5099,536,5,1,3,2021-03-14,False,5099,2021-02-12,4,Failed
4242.08,2019-01-31,85290,862,7,1,1,2019-03-02,True,85290,2019-01-31,4,Failed
6649.48,2021-07-28,88125,293,1,2,3,2021-08-27,False,88125,2021-07-28,1,Completed
8090.25,2021-12-13,51864,386,9,2,2,2022-01-12,False,51864,2021-12-13,2,Pending
8925.21,2019-10-30,25374,478,2,1,1,2019-11-29,False,25374,2019-10-30,3,Failed
4912.3,2020-09-15,59505,91,4,1,3,2020-10-15,True,59505,2020-09-15,1,Pending
111.84,2021-04-24,76483,623,9,1,3,2021-05-24,False,76483,2021-04-24,1,Failed
4023.44,2021-04-27,7680,230,1,2,1,2021-05-27,True,7680,2021-04-27,2,Failed
1552.52,2022-06-27,86046,839,5,2,3,2022-07-27,False,86046,2022-06-27,1,Pending
9436.18,2021-04-30,74819,978,8,2,1,2021-05-30,True,74819,2021-04-30,4,Pending
6930.27,2019-06-04,27200,123,3,2,1,2019-07-04,True,27200,2019-06-04,1,Completed
5960.01,2020-11-07,74119,232,1,1,2,2020-12-07,True,74119,2020-11-07,4,Failed
1064.7,2022-09-21,69233,126,1,1,1,2022-10-21,True,69233,2022-09-21,4,Completed
3474.79,2021-12-28,12105,687,7,1,3,2022-01-27,False,12105,2021-12-28,2,Pending
6446.4,2021-02-22,36457,155,9,1,2,2021-03-24,False,36457,2021-02-22,1,Pending
4371.16,2019-07-01,50150,924,2,2,2,2019-07-31,False,50150,2019-07-01,2,Failed
1646.84,2021-07-01,29890,230,4,2,2,2021-07-31,True,29890,2021-07-01,3,Failed
951.04,2020-06-02,34295,145,5,1,3,2020-07-02,True,34295,2020-06-02,2,Failed
3032.58,2020-08-03,23042,512,4,2,2,2020-09-02,False,23042,2020-08-03,2,Pending
9910.82,2023-01-19,29947,634,1,2,1,2023-02-18,False,29947,2023-01-19,2,Failed
412.44,2018-05-04,71412,700,4,1,2,2018-06-03,True,71412,2018-05-04,2,Completed
5557.8,2019-01-05,35767,137,4,1,1,2019-02-04,False,35767,2019-01-05,4,Completed
7458.18,2022-06-22,33553,499,4,2,3,2022-07-22,False,33553,2022-06-22,4,Failed
3925.16,2021-02-12,56553,429,7,1,2,2021-03-14,False,56553,2021-02-12,3,Pending
1222.69,2022-11-16,4707,125,3,2,2,2022-12-16,False,4707,2022-11-16,1,Failed
4414.56,2021-09-16,11066,273,6,2,3,2021-10-16,False,11066,2021-09-16,2,Completed
3146.19,2019-09-23,33708,105,9,2,2,2019-10-23,True,33708,2019-09-23,4,Failed
7429.53,2021-12-12,78042,841,3,1,3,2022-01-11,True,78042,2021-12-12,1,Completed
271.87,2022-06-05,46513,33,1,2,1,2022-07-05,True,46513,2022-06-05,1,Completed
4552.23,2022-02-28,76464,789,4,1,1,2022-03-30,True,76464,2022-02-28,4,Failed
2625.76,2021-08-27,67611,166,5,1,3,2021-09-26,False,67611,2021-08-27,2,Pending
1722.15,2020-06-11,18784,727,6,1,1,2020-07-11,True,18784,2020-06-11,4,Failed
6761.15,2021-10-21,97432,191,5,2,2,2021-11-20,False,97432,2021-10-21,1,Failed
5516.02,2020-12-07,22495,508,1,1,1,2021-01-06,True,22495,2020-12-07,3,Failed
1904.61,2019-05-04,6526,27,2,1,3,2019-06-03,True,6526,2019-05-04,2,Failed
5740.67,2021-07-28,88138,522,1,1,2,2021-08-27,True,88138,2021-07-28,3,Pending
6629.25,2021-03-26,19911,847,3,1,1,2021-04-25,True,19911,2021-03-26,4,Failed
1394.79,2021-06-16,67533,580,7,2,2,2021-07-16,True,67533,2021-06-16,4,Completed
6261.57,2021-09-30,9627,460,9,1,2,2021-10-30,False,9627,2021-09-30,4,Completed
5918.33,2021-11-15,49492,477,7,2,3,2021-12-15,True,49492,2021-11-15,2,Completed
3939.45,2018-08-22,2769,570,4,2,2,2018-09-21,False,2769,2018-08-22,4,Failed
9954.76,2021-10-07,36553,193,5,2,3,2021-11-06,True,36553,2021-10-07,4,Failed
600.96,2018-08-10,81770,817,7,1,2,2018-09-09,False,81770,2018-08-10,1,Failed
9120.27,2018-12-09,73019,596,1,1,3,2019-01-08,False,73019,2018-12-09,2,Completed
3559.64,2020-08-16,79660,486,8,2,1,2020-09-15,True,79660,2020-08-16,4,Failed
6838.98,2022-04-21,55588,418,8,1,3,2022-05-21,False,55588,2022-04-21,2,Pending
4716.89,2022-11-03,16396,810,8,1,2,2022-12-03,True,16396,2022-11-03,3,Completed
724.78,2023-02-27,2648,751,4,2,1,2023-03-29,True,2648,2023-02-27,3,Failed
5545.04,2018-07-11,80613,917,7,2,1,2018-08-10,False,80613,2018-07-11,3,Failed
8936.74,2019-10-30,60169,857,9,1,2,2019-11-29,False,60169,2019-10-30,4,Failed
2432.55,2021-12-01,35214,258,5,2,2,2021-12-31,False,35214,2021-12-01,2,Failed
3542.62,2018-11-01,26536,89,6,1,3,2018-12-01,False,26536,2018-11-01,3,Completed
3768.46,2018-10-22,10998,925,2,1,2,2018-11-21,True,10998,2018-10-22,3,Failed
4492.56,2021-11-15,58988,232,7,2,1,2021-12-15,False,58988,2021-11-15,2,Pending
7484.72,2021-02-22,71214,162,4,2,3,2021-03-24,False,71214,2021-02-22,4,Completed
2619.05,2020-10-09,8159,762,6,2,3,2020-11-08,True,8159,2020-10-09,2,Failed
4568.18,2020-08-22,84661,807,7,1,1,2020-09-21,True,84661,2020-08-22,2,Failed
5734.13,2020-05-29,62843,548,3,2,2,2020-06-28,True,62843,2020-05-29,4,Failed
475.26,2021-03-14,25234,486,8,2,2,2021-04-13,False,25234,2021-03-14,2,Failed
1415.03,2020-05-26,46508,606,9,2,1,2020-06-25,False,46508,2020-05-26,2,Completed
5835.27,2021-05-27,11660,257,4,1,1,2021-06-26,True,11660,2021-05-27,2,Failed
2815.34,2021-06-14,81218,9,6,2,1,2021-07-14,False,81218,2021-06-14,4,Pending
904.13,2023-02-16,91557,408,3,2,1,2023-03-18,False,91557,2023-02-16,1,Failed
8818.31,2022-01-06,42,39,1,1,3,2022-02-05,False,42,2022-01-06,2,Completed
7977.4,2020-08-01,11839,14,9,2,1,2020-08-31,False,11839,2020-08-01,3,Pending
9695.07,2020-04-14,97323,13,2,2,1,2020-05-14,True,97323,2020-04-14,3,Completed
7816.8,2019-07-10,10374,920,2,2,1,2019-08-09,False,10374,2019-07-10,3,Failed
7770.7,2019-07-30,94801,885,2,2,1,2019-08-29,False,94801,2019-07-30,1,Failed
469.09,2021-07-29,1787,838,3,1,2,2021-08-28,False,1787,2021-07-29,1,Pending
4671.37,2022-02-01,87211,440,2,2,3,2022-03-03,False,87211,2022-02-01,2,Completed
1014.88,2023-03-24,6419,688,3,2,1,2023-04-23,False,6419,2023-03-24,2,Pending
2712.71,2020-05-25,34592,469,2,2,2,2020-06-24,True,34592,2020-05-25,3,Completed
110.05,2022-09-22,48371,303,3,2,2,2022-10-22,True,48371,2022-09-22,1,Pending
1029.34,2018-07-13,43064,221,6,2,3,2018-08-12,True,43064,2018-07-13,1,Completed
388.5,2021-05-23,17467,884,3,2,3,2021-06-22,True,17467,2021-05-23,1,Failed
5144.49,2023-02-06,72193,547,5,1,1,2023-03-08,True,72193,2023-02-06,2,Completed
938.35,2020-08-04,7812,156,7,1,2,2020-09-03,True,7812,2020-08-04,3,Completed
7615.22,2020-05-12,78958,321,1,2,1,2020-06-11,True,78958,2020-05-12,2,Completed
9531.75,2022-07-26,3199,239,6,1,2,2022-08-25,False,3199,2022-07-26,4,Completed
5177.98,2022-07-10,62936,86,8,2,1,2022-08-09,True,62936,2022-07-10,1,Pending
2687.09,2022-02-10,24589,925,2,1,1,2022-03-12,True,24589,2022-02-10,4,Pending
348.52,2020-01-03,29059,953,1,1,3,2020-02-02,False,29059,2020-01-03,4,Pending
4902.79,2020-09-23,18441,242,2,2,1,2020-10-23,False,18441,2020-09-23,4,Completed
1788.56,2022-08-13,71312,141,4,1,3,2022-09-12,False,71312,2022-08-13,4,Pending
3517.4,2018-10-25,87591,467,9,1,2,2018-11-24,True,87591,2018-10-25,4,Pending
1585.09,2019-12-19,94018,644,1,1,2,2020-01-18,False,94018,2019-12-19,1,Failed
5050.92,2019-07-07,3388,664,7,2,1,2019-08-06,True,3388,2019-07-07,4,Failed
8761.86,2020-06-15,68412,121,1,1,2,2020-07-15,True,68412,2020-06-15,4,Pending
8933.18,2022-07-18,78401,537,7,1,3,2022-08-17,True,78401,2022-07-18,1,Pending
185.69,2020-06-30,91904,40,6,2,1,2020-07-30,False,91904,2020-06-30,4,Completed
41.58,2021-08-14,41143,220,3,1,1,2021-09-13,False,41143,2021-08-14,1,Completed
7385.15,2020-04-22,95155,142,9,1,2,2020-05-22,True,95155,2020-04-22,4,Pending
1892.21,2021-05-25,42380,7,4,1,1,2021-06-24,False,42380,2021-05-25,2,Pending
3206.39,2022-08-07,8151,782,2,1,1,2022-09-06,False,8151,2022-08-07,1,Completed
3110.84,2022-08-27,49243,601,9,1,1,2022-09-26,False,49243,2022-08-27,4,Failed
6087.88,2021-07-24,750,372,1,2,1,2021-08-23,True,750,2021-07-24,1,Pending
7688.89,2019-05-31,9698,989,8,2,3,2019-06-30,False,9698,2019-05-31,1,Completed
2955.75,2019-02-25,67458,800,8,2,1,2019-03-27,False,67458,2019-02-25,1,Failed
9197.47,2021-12-09,1042,577,2,2,3,2022-01-08,False,1042,2021-12-09,4,Pending
3510.33,2021-05-17,98774,675,1,2,3,2021-06-16,True,98774,2021-05-17,2,Pending
447.64,2023-01-15,91287,21,6,2,3,2023-02-14,True,91287,2023-01-15,4,Completed
6391.17,2022-03-07,14696,115,2,2,2,2022-04-06,True,14696,2022-03-07,1,Completed
4822.18,2021-10-03,32809,223,7,1,3,2021-11-02,False,32809,2021-10-03,2,Failed
5668.85,2020-01-20,71380,718,1,2,2,2020-02-19,True,71380,2020-01-20,1,Completed
646.41,2022-07-12,91873,340,3,2,2,2022-08-11,False,91873,2022-07-12,3,Failed
5555.01,2020-04-10,96643,866,3,1,2,2020-05-10,True,96643,2020-04-10,2,Pending
