payment_id,subscription_id,amount,date,payment_date,payment_method_id,status
96543,96543,8082.27,2022-02-28,2022-02-28,2,Pending
1180,1180,6252.07,2022-07-26,2022-07-26,4,Completed
7506,7506,6776.7,2019-07-02,2019-07-02,2,Failed
43539,43539,2717.73,2021-12-18,2021-12-18,3,Completed
47963,47963,5447.44,2021-06-28,2021-06-28,2,Failed
18570,18570,374.59,2020-03-28,2020-03-28,4,Failed
5571,5571,4714.53,2022-06-08,2022-06-08,4,Failed
69567,69567,7004.66,2020-01-28,2020-01-28,2,Pending
61840,61840,593.65,2019-12-14,2019-12-14,2,Pending
7867,7867,8365.53,2022-04-03,2022-04-03,2,Completed
35834,35834,3502.62,2020-05-08,2020-05-08,3,Pending
70065,70065,5424.81,2021-06-09,2021-06-09,4,Failed
57475,57475,7362.55,2022-01-16,2022-01-16,2,Failed
51079,51079,8679.22,2020-08-30,2020-08-30,4,Completed
87582,87582,681.53,2021-08-25,2021-08-25,4,Pending
15640,15640,2263.75,2019-06-21,2019-06-21,1,Completed
2602,2602,8005.76,2022-02-16,2022-02-16,2,Failed
90300,90300,3457.94,2021-06-04,2021-06-04,4,Completed
12629,12629,1815.61,2019-04-15,2019-04-15,1,Failed
94983,94983,7594.25,2021-08-28,2021-08-28,3,Failed
49868,49868,5318.62,2021-01-09,2021-01-09,2,Completed
97850,97850,4760.33,2023-03-04,2023-03-04,2,Failed
55223,55223,1970.3,2023-01-04,2023-01-04,3,Completed
51208,51208,9456.69,2019-05-11,2019-05-11,2,Failed
47717,47717,6900.45,2021-05-18,2021-05-18,2,Pending
35126,35126,6488.55,2020-05-31,2020-05-31,3,Failed
65105,65105,9474.13,2022-08-25,2022-08-25,1,Failed
15720,15720,9674.68,2019-10-06,2019-10-06,4,Pending
16917,16917,1631.69,2021-06-23,2021-06-23,3,Pending
60258,60258,1498.39,2018-04-18,2018-04-18,2,Pending
67321,67321,2924.81,2019-11-07,2019-11-07,3,Completed
52408,52408,8913.74,2019-11-21,2019-11-21,4,Pending
8553,8553,5910.7,2021-02-21,2021-02-21,2,Failed
94451,94451,7420.43,2022-08-17,2022-08-17,2,Completed
41466,41466,4052.01,2020-03-12,2020-03-12,2,Pending
73326,73326,6061.66,2019-07-28,2019-07-28,1,Completed
61106,61106,6203.24,2021-06-09,2021-06-09,1,Failed
37348,37348,5353.73,2019-05-26,2019-05-26,2,Pending
2158,2158,9237.56,2019-09-25,2019-09-25,4,Completed
96058,96058,974.81,2020-12-22,2020-12-22,1,Failed
86137,86137,7850.37,2018-11-27,2018-11-27,4,Failed
85341,85341,166.75,2021-03-27,2021-03-27,2,Failed
74370,74370,2661.18,2018-09-09,2018-09-09,4,Failed
10553,10553,538.58,2022-02-16,2022-02-16,1,Completed
35949,35949,2421.68,2018-05-10,2018-05-10,2,Completed
74680,74680,7507.49,2018-12-14,2018-12-14,2,Completed
33240,33240,115.46,2022-11-13,2022-11-13,3,Failed
74332,74332,9106.38,2020-10-15,2020-10-15,2,Failed
65039,65039,9832.67,2021-09-09,2021-09-09,1,Failed
76266,76266,8511.04,2018-07-04,2018-07-04,2,Completed
31914,31914,6675.55,2018-08-02,2018-08-02,4,Completed
1759,1759,9324.8,2022-05-13,2022-05-13,3,Failed
39908,39908,763.03,2022-10-20,2022-10-20,1,Failed
57817,57817,9843.68,2023-01-17,2023-01-17,4,Completed
49913,49913,6019.08,2022-11-06,2022-11-06,2,Failed
35658,35658,5566.64,2023-03-19,2023-03-19,4,Failed
93757,93757,6075.28,2022-12-10,2022-12-10,4,Completed
49134,49134,4726.28,2019-03-27,2019-03-27,3,Failed
78174,78174,7269.06,2018-08-02,2018-08-02,4,Completed
50794,50794,5171.32,2021-09-09,2021-09-09,4,Pending
62582,62582,8056.09,2018-11-15,2018-11-15,2,Completed
57435,57435,1987.85,2022-12-13,2022-12-13,3,Failed
1958,1958,1524.46,2020-08-01,2020-08-01,3,Failed
64701,64701,6429.8,2021-02-20,2021-02-20,4,Pending
74268,74268,4346.85,2023-02-03,2023-02-03,1,Failed
30183,30183,3473.91,2022-08-19,2022-08-19,1,Pending
26829,26829,5049.41,2018-08-31,2018-08-31,2,Pending
82973,82973,6255.18,2019-02-01,2019-02-01,4,Pending
38477,38477,5619.54,2018-07-27,2018-07-27,3,Failed
63553,63553,2328.16,2019-11-11,2019-11-11,2,Completed
22293,22293,6458.67,2021-03-09,2021-03-09,1,Failed
87929,87929,2258.37,2019-04-18,2019-04-18,1,Failed
2573,2573,3371.75,2018-06-15,2018-06-15,4,Pending
79018,79018,193.17,2022-07-11,2022-07-11,2,Pending
90028,90028,8268.19,2021-02-20,2021-02-20,4,Pending
56872,56872,7967.3,2022-12-20,2022-12-20,2,Pending
53094,53094,5511.59,2020-01-26,2020-01-26,4,Pending
91971,91971,519.87,2019-04-10,2019-04-10,3,Failed
90317,90317,5152.74,2021-02-10,2021-02-10,3,Failed
23966,23966,9457.64,2022-12-18,2022-12-18,4,Completed
96203,96203,5088.95,2019-03-12,2019-03-12,3,Pending
82088,82088,7911.34,2021-02-12,2021-02-12,4,Pending
53195,53195,9474.81,2018-10-11,2018-10-11,2,Pending
35238,35238,579.43,2018-06-30,2018-06-30,3,Pending
10733,10733,7059.69,2023-01-03,2023-01-03,3,Completed
16496,16496,7519.28,2020-06-26,2020-06-26,4,Pending
16349,16349,9419.16,2020-02-07,2020-02-07,2,Completed
90548,90548,342.4,2020-05-01,2020-05-01,3,Completed
24950,24950,7971.97,2022-12-21,2022-12-21,1,Failed
15201,15201,694.81,2020-01-07,2020-01-07,1,Pending
83357,83357,8894.03,2021-01-11,2021-01-11,1,Completed
12832,12832,8697.36,2022-03-24,2022-03-24,2,Pending
92048,92048,8709.41,2019-05-09,2019-05-09,2,Failed
10695,10695,3209.82,2019-08-03,2019-08-03,2,Pending
87187,87187,6984.14,2018-06-06,2018-06-06,3,Failed
96067,96067,1686.01,2020-10-05,2020-10-05,2,Completed
38117,38117,8379.73,2019-04-25,2019-04-25,1,Pending
22335,22335,7744.33,2020-01-02,2020-01-02,3,Pending
58091,58091,8476.15,2021-08-31,2021-08-31,3,Failed
47842,47842,3466.73,2019-04-11,2019-04-11,3,Failed
87108,87108,592.0,2023-03-24,2023-03-24,4,Completed
45573,45573,3904.92,2019-12-10,2019-12-10,4,Pending
70596,70596,3945.38,2022-09-16,2022-09-16,3,Completed
38469,38469,2340.79,2019-05-24,2019-05-24,3,Pending
88651,88651,6855.81,2019-01-13,2019-01-13,3,Completed
43458,43458,8612.66,2018-07-14,2018-07-14,1,Failed
68230,68230,5507.84,2019-10-27,2019-10-27,3,Pending
37946,37946,385.96,2019-03-18,2019-03-18,3,Failed
55164,55164,8002.63,2022-04-23,2022-04-23,1,Completed
66182,66182,7784.01,2019-12-24,2019-12-24,2,Completed
79590,79590,6991.58,2018-06-20,2018-06-20,4,Completed
85009,85009,4478.57,2023-03-01,2023-03-01,3,Completed
75155,75155,1242.29,2020-11-03,2020-11-03,3,Failed
71393,71393,3974.21,2023-01-17,2023-01-17,4,Completed
294,294,7667.62,2021-01-28,2021-01-28,1,Completed
35446,35446,1748.02,2019-02-23,2019-02-23,2,Completed
24492,24492,6674.92,2018-11-23,2018-11-23,1,Completed
62693,62693,828.9,2019-03-04,2019-03-04,3,Completed
13198,13198,7079.58,2019-08-21,2019-08-21,1,Pending
36377,36377,5760.35,2021-06-17,2021-06-17,2,Completed
68943,68943,6024.66,2020-02-28,2020-02-28,3,Pending
93682,93682,9991.53,2019-09-20,2019-09-20,1,Completed
60490,60490,1231.89,2021-02-02,2021-02-02,3,Completed
72798,72798,5605.19,2020-03-24,2020-03-24,3,Failed
34854,34854,6666.86,2019-06-19,2019-06-19,4,Pending
23306,23306,4544.22,2023-02-01,2023-02-01,4,Pending
74224,74224,2733.33,2018-09-06,2018-09-06,4,Completed
22051,22051,550.43,2020-01-12,2020-01-12,2,Completed
66595,66595,4263.9,2022-04-20,2022-04-20,1,Failed
43903,43903,6652.99,2020-05-13,2020-05-13,2,Completed
8471,8471,2448.62,2018-06-25,2018-06-25,1,Completed
21524,21524,3799.96,2018-09-10,2018-09-10,3,Completed
64694,64694,36.3,2020-07-10,2020-07-10,2,Completed
87952,87952,6349.27,2020-12-20,2020-12-20,2,Pending
87435,87435,5488.08,2019-05-31,2019-05-31,3,Completed
19167,19167,1471.22,2022-02-10,2022-02-10,3,Failed
53742,53742,2035.19,2019-03-12,2019-03-12,1,Completed
63361,63361,5232.36,2018-04-20,2018-04-20,2,Completed
37380,37380,2191.77,2019-10-23,2019-10-23,1,Failed
8208,8208,2124.29,2018-07-30,2018-07-30,3,Pending
69630,69630,7461.55,2018-12-22,2018-12-22,3,Pending
28490,28490,7700.67,2020-09-29,2020-09-29,1,Completed
82497,82497,7159.99,2018-07-17,2018-07-17,2,Failed
91651,91651,211.85,2020-11-28,2020-11-28,4,Failed
44999,44999,1074.16,2021-11-10,2021-11-10,1,Pending
37849,37849,3810.95,2020-07-25,2020-07-25,1,Pending
42388,42388,1880.79,2020-06-21,2020-06-21,1,Failed
35536,35536,9899.43,2020-09-10,2020-09-10,3,Failed
2476,2476,8544.76,2022-09-12,2022-09-12,1,Pending
76678,76678,644.27,2021-01-02,2021-01-02,4,Failed
85936,85936,9052.82,2020-08-22,2020-08-22,3,Pending
98905,98905,2232.4,2020-05-18,2020-05-18,4,Failed
40072,40072,4341.35,2019-11-20,2019-11-20,1,Completed
89069,89069,4865.82,2020-10-11,2020-10-11,2,Completed
57232,57232,6824.11,2021-02-25,2021-02-25,1,Pending
67185,67185,3378.18,2020-10-20,2020-10-20,4,Failed
1625,1625,8984.32,2021-02-25,2021-02-25,1,Completed
36046,36046,8072.54,2020-12-13,2020-12-13,1,Pending
63495,63495,8225.08,2019-03-03,2019-03-03,2,Failed
41430,41430,3275.53,2022-01-18,2022-01-18,4,Failed
32650,32650,5707.61,2022-09-29,2022-09-29,3,Pending
6231,6231,1327.95,2019-07-29,2019-07-29,2,Pending
92798,92798,539.78,2019-05-15,2019-05-15,1,Failed
83317,83317,6768.86,2021-09-03,2021-09-03,3,Completed
62946,62946,8995.51,2019-07-09,2019-07-09,1,Completed
72835,72835,6705.55,2022-06-02,2022-06-02,1,Failed
45662,45662,7741.54,2020-01-07,2020-01-07,1,Pending
10906,10906,6483.98,2019-04-26,2019-04-26,2,Failed
73765,73765,835.39,2018-10-04,2018-10-04,3,Failed
45335,45335,9503.82,2020-07-12,2020-07-12,2,Completed
96903,96903,3255.92,2019-10-23,2019-10-23,4,Failed
51044,51044,8459.84,2018-04-16,2018-04-16,2,Completed
47978,47978,4197.88,2021-09-26,2021-09-26,2,Pending
75648,75648,6271.44,2019-02-01,2019-02-01,3,Completed
27745,27745,4660.04,2020-05-31,2020-05-31,2,Completed
20795,20795,888.57,2023-01-02,2023-01-02,1,Pending
83736,83736,8046.33,2021-05-13,2021-05-13,1,Pending
25059,25059,7486.37,2021-04-19,2021-04-19,1,Failed
44662,44662,1725.2,2019-03-09,2019-03-09,1,Completed
21542,21542,7532.79,2019-08-28,2019-08-28,4,Completed
30357,30357,9248.13,2018-04-02,2018-04-02,3,Completed
29109,29109,4105.56,2021-10-24,2021-10-24,1,Failed
3250,3250,3903.29,2023-02-10,2023-02-10,3,Pending
86555,86555,6442.13,2019-12-22,2019-12-22,2,Pending
74034,74034,7126.66,2023-01-04,2023-01-04,2,Completed
97573,97573,1679.03,2021-01-30,2021-01-30,2,Pending
82600,82600,5293.54,2021-07-09,2021-07-09,1,Completed
58405,58405,8481.36,2019-02-02,2019-02-02,4,Failed
3020,3020,3437.23,2019-05-02,2019-05-02,1,Failed
57446,57446,5809.55,2021-12-16,2021-12-16,1,Pending
49289,49289,5911.48,2022-03-13,2022-03-13,2,Failed
48805,48805,7415.0,2019-01-17,2019-01-17,1,Pending
23457,23457,9214.47,2021-07-11,2021-07-11,3,Completed
57975,57975,4878.92,2020-08-31,2020-08-31,4,Pending
90557,90557,5703.12,2020-07-09,2020-07-09,2,Failed
32968,32968,5321.01,2021-10-17,2021-10-17,4,Completed
56230,56230,9789.54,2022-10-09,2022-10-09,4,Failed
49514,49514,7478.79,2018-10-14,2018-10-14,3,Failed
34077,34077,4103.09,2019-12-12,2019-12-12,3,Pending
33703,33703,3429.12,2020-06-18,2020-06-18,3,Failed
82948,82948,7632.39,2018-12-26,2018-12-26,2,Failed
224,224,4654.06,2022-07-19,2022-07-19,2,Pending
26480,26480,9146.11,2021-04-25,2021-04-25,4,Failed
1721,1721,8351.44,2022-02-04,2022-02-04,2,Pending
58633,58633,642.27,2019-04-30,2019-04-30,2,Failed
2447,2447,9832.38,2021-04-01,2021-04-01,2,Pending
10507,10507,7052.02,2022-05-23,2022-05-23,4,Completed
97399,97399,1296.33,2018-05-17,2018-05-17,1,Failed
75082,75082,8390.74,2018-12-06,2018-12-06,1,Completed
13816,13816,9221.93,2021-07-27,2021-07-27,3,Failed
29804,29804,5639.75,2020-03-14,2020-03-14,1,Failed
68826,68826,2132.98,2022-01-23,2022-01-23,1,Pending
71285,71285,2109.85,2021-06-26,2021-06-26,2,Pending
45936,45936,7950.92,2022-08-06,2022-08-06,3,Completed
53687,53687,2600.14,2019-12-06,2019-12-06,2,Completed
93841,93841,7653.58,2021-10-31,2021-10-31,3,Failed
817,817,9884.13,2021-06-18,2021-06-18,4,Pending
87377,87377,1882.74,2020-04-15,2020-04-15,4,Completed
87979,87979,7433.7,2020-05-09,2020-05-09,1,Completed
87693,87693,2910.94,2019-02-01,2019-02-01,2,Failed
62847,62847,2877.63,2019-02-18,2019-02-18,3,Completed
85637,85637,565.49,2022-10-07,2022-10-07,1,Failed
41896,41896,2461.95,2021-10-09,2021-10-09,2,Completed
19048,19048,5599.3,2023-01-01,2023-01-01,3,Failed
61039,61039,2424.59,2021-09-16,2021-09-16,4,Failed
43278,43278,3926.4,2020-07-28,2020-07-28,2,Pending
43906,43906,9970.22,2021-01-22,2021-01-22,3,Completed
99025,99025,7006.14,2019-10-14,2019-10-14,4,Completed
21547,21547,129.76,2020-11-12,2020-11-12,3,Failed
93426,93426,3390.06,2020-03-26,2020-03-26,2,Pending
56901,56901,7335.59,2021-07-25,2021-07-25,4,Completed
16006,16006,6430.69,2022-05-14,2022-05-14,2,Failed
10821,10821,9701.77,2019-01-03,2019-01-03,4,Completed
16814,16814,1635.07,2020-08-05,2020-08-05,4,Failed
37695,37695,7396.02,2021-12-29,2021-12-29,4,Failed
83549,83549,7302.45,2022-09-08,2022-09-08,3,Completed
86352,86352,4494.06,2019-10-01,2019-10-01,1,Failed
39447,39447,4665.55,2020-12-26,2020-12-26,2,Failed
70517,70517,8623.03,2019-12-31,2019-12-31,3,Pending
27838,27838,4080.08,2023-02-13,2023-02-13,3,Completed
95053,95053,4339.68,2023-01-12,2023-01-12,4,Pending
18098,18098,5793.47,2022-08-17,2022-08-17,2,Pending
70984,70984,8727.67,2020-11-14,2020-11-14,3,Failed
13557,13557,1936.06,2020-04-19,2020-04-19,3,Failed
91402,91402,4081.43,2018-06-26,2018-06-26,4,Completed
20862,20862,3889.26,2019-05-25,2019-05-25,3,Completed
16160,16160,7471.71,2021-12-04,2021-12-04,4,Pending
51909,51909,4944.76,2019-05-25,2019-05-25,4,Pending
19894,19894,4244.19,2021-01-20,2021-01-20,3,Completed
45825,45825,8137.1,2020-10-13,2020-10-13,3,Pending
72382,72382,5404.46,2022-12-02,2022-12-02,3,Completed
80289,80289,3598.69,2022-08-21,2022-08-21,3,Completed
19593,19593,2810.41,2019-04-08,2019-04-08,4,Pending
65694,65694,765.44,2020-11-29,2020-11-29,1,Pending
65374,65374,8904.19,2021-10-18,2021-10-18,3,Failed
76048,76048,639.16,2019-02-15,2019-02-15,2,Failed
30367,30367,1045.03,2021-06-12,2021-06-12,2,Failed
10509,10509,926.3,2023-02-17,2023-02-17,1,Pending
68631,68631,9127.94,2020-09-01,2020-09-01,4,Completed
69988,69988,5478.24,2019-10-30,2019-10-30,4,Failed
42844,42844,1258.91,2019-11-26,2019-11-26,3,Completed
19757,19757,8338.47,2021-06-27,2021-06-27,2,Completed
56935,56935,2583.3,2018-06-16,2018-06-16,1,Pending
65655,65655,2052.31,2021-11-19,2021-11-19,2,Pending
48819,48819,7013.48,2018-10-05,2018-10-05,1,Pending
30371,30371,2678.88,2021-09-30,2021-09-30,1,Completed
96013,96013,1546.71,2021-06-28,2021-06-28,1,Pending
67184,67184,2578.13,2019-09-10,2019-09-10,3,Failed
61686,61686,6134.61,2021-01-12,2021-01-12,3,Failed
25527,25527,2256.36,2018-11-19,2018-11-19,2,Pending
18097,18097,2404.12,2020-09-21,2020-09-21,4,Pending
55889,55889,5090.01,2019-11-22,2019-11-22,4,Pending
60885,60885,5373.12,2018-10-19,2018-10-19,3,Failed
77397,77397,7271.47,2021-03-10,2021-03-10,1,Completed
99957,99957,187.46,2022-06-20,2022-06-20,3,Completed
39028,39028,6736.12,2022-06-09,2022-06-09,1,Completed
61450,61450,3708.94,2020-03-18,2020-03-18,2,Completed
92994,92994,8285.58,2018-04-29,2018-04-29,2,Pending
34973,34973,6764.27,2022-11-23,2022-11-23,2,Completed
16621,16621,1380.47,2019-12-16,2019-12-16,3,Completed
39411,39411,2227.73,2019-08-20,2019-08-20,3,Completed
69874,69874,8883.66,2023-03-02,2023-03-02,2,Completed
9940,9940,4740.77,2021-12-11,2021-12-11,1,Completed
79986,79986,2272.23,2019-01-27,2019-01-27,4,Pending
19022,19022,1646.54,2018-06-02,2018-06-02,4,Failed
37585,37585,974.62,2019-05-10,2019-05-10,2,Completed
92406,92406,4504.14,2019-01-21,2019-01-21,3,Failed
78660,78660,5665.52,2021-02-15,2021-02-15,4,Pending
63012,63012,5811.97,2022-06-17,2022-06-17,1,Completed
43436,43436,8074.15,2020-07-28,2020-07-28,2,Pending
6078,6078,1036.99,2018-05-24,2018-05-24,4,Failed
69358,69358,6541.24,2020-09-30,2020-09-30,4,Failed
58443,58443,1661.23,2023-01-09,2023-01-09,1,Pending
11470,11470,8092.54,2023-03-11,2023-03-11,3,Completed
46606,46606,8191.74,2019-06-03,2019-06-03,4,Failed
1978,1978,9328.09,2022-03-21,2022-03-21,1,Completed
58484,58484,1940.18,2020-11-16,2020-11-16,1,Completed
16190,16190,2080.77,2018-10-11,2018-10-11,1,Pending
8652,8652,604.23,2022-12-26,2022-12-26,1,Failed
48855,48855,8934.77,2021-02-14,2021-02-14,4,Completed
53209,53209,722.52,2020-11-25,2020-11-25,4,Pending
2703,2703,1435.85,2022-10-30,2022-10-30,4,Completed
87458,87458,3624.97,2018-04-04,2018-04-04,3,Completed
14966,14966,9354.98,2021-12-07,2021-12-07,4,Failed
37107,37107,8667.94,2019-08-09,2019-08-09,4,Failed
72114,72114,5795.7,2022-03-03,2022-03-03,3,Failed
1435,1435,3055.35,2020-07-24,2020-07-24,4,Pending
88916,88916,1577.36,2020-05-18,2020-05-18,1,Pending
81825,81825,7869.78,2021-08-17,2021-08-17,3,Failed
12709,12709,3803.89,2021-04-15,2021-04-15,4,Pending
56538,56538,3140.11,2022-10-03,2022-10-03,2,Completed
80913,80913,2391.01,2022-10-07,2022-10-07,1,Pending
22326,22326,3055.21,2019-10-31,2019-10-31,2,Pending
37224,37224,7519.97,2023-02-11,2023-02-11,2,Pending
601,601,3860.12,2018-10-21,2018-10-21,3,Pending
51594,51594,5891.85,2020-09-23,2020-09-23,1,Pending
62263,62263,3229.65,2021-07-16,2021-07-16,1,Pending
86210,86210,2841.4,2022-12-14,2022-12-14,2,Failed
2265,2265,1535.52,2022-12-08,2022-12-08,3,Pending
59622,59622,6301.46,2022-12-24,2022-12-24,4,Failed
18862,18862,9306.36,2019-09-29,2019-09-29,1,Pending
1216,1216,4710.17,2022-11-15,2022-11-15,2,Pending
2677,2677,4010.13,2021-06-14,2021-06-14,4,Pending
32743,32743,3952.72,2021-03-25,2021-03-25,4,Pending
30265,30265,2462.15,2021-09-22,2021-09-22,3,Completed
36402,36402,8664.97,2022-09-19,2022-09-19,3,Pending
45994,45994,9396.16,2022-08-12,2022-08-12,4,Completed
63464,63464,4740.13,2023-03-01,2023-03-01,1,Pending
94234,94234,9382.0,2022-05-24,2022-05-24,4,Completed
31264,31264,4803.97,2021-02-01,2021-02-01,2,Completed
80456,80456,6622.29,2018-07-01,2018-07-01,4,Completed
29017,29017,1569.92,2022-02-27,2022-02-27,3,Failed
22998,22998,4305.87,2018-05-01,2018-05-01,4,Pending
16046,16046,2426.82,2023-02-26,2023-02-26,2,Pending
73082,73082,8368.72,2018-12-19,2018-12-19,2,Pending
31194,31194,6248.84,2019-07-05,2019-07-05,4,Failed
76932,76932,7907.93,2018-06-07,2018-06-07,2,Pending
29253,29253,5535.11,2020-01-09,2020-01-09,3,Pending
45869,45869,5435.79,2019-06-08,2019-06-08,1,Completed
12681,12681,1973.21,2022-05-17,2022-05-17,4,Completed
14977,14977,5110.96,2022-09-24,2022-09-24,4,Pending
13372,13372,5886.49,2020-01-13,2020-01-13,2,Failed
45667,45667,9148.62,2021-12-23,2021-12-23,3,Pending
73955,73955,5944.69,2018-05-15,2018-05-15,1,Completed
80929,80929,7537.7,2021-01-04,2021-01-04,1,Failed
37846,37846,4326.28,2019-07-05,2019-07-05,2,Completed
22435,22435,1120.04,2021-04-25,2021-04-25,1,Failed
43905,43905,1216.5,2020-12-23,2020-12-23,1,Completed
1855,1855,1852.41,2018-06-28,2018-06-28,3,Completed
11816,11816,3745.74,2019-08-15,2019-08-15,4,Completed
92724,92724,1613.29,2023-03-27,2023-03-27,1,Failed
53772,53772,8052.7,2021-11-13,2021-11-13,3,Failed
9540,9540,6898.84,2018-08-06,2018-08-06,4,Completed
28561,28561,7353.55,2023-02-26,2023-02-26,4,Failed
40553,40553,5298.39,2019-08-30,2019-08-30,3,Pending
60850,60850,4572.62,2022-09-20,2022-09-20,1,Completed
28961,28961,3964.89,2021-05-26,2021-05-26,1,Completed
52731,52731,6404.24,2020-01-12,2020-01-12,3,Failed
56394,56394,6160.2,2021-08-16,2021-08-16,3,Failed
24028,24028,4754.94,2022-04-22,2022-04-22,3,Completed
8440,8440,1435.82,2022-02-26,2022-02-26,3,Pending
77656,77656,3476.7,2019-08-05,2019-08-05,3,Completed
85619,85619,1434.75,2019-09-12,2019-09-12,1,Completed
31282,31282,1001.97,2019-05-26,2019-05-26,1,Failed
59654,59654,3132.12,2018-05-27,2018-05-27,2,Completed
9442,9442,7254.87,2022-08-11,2022-08-11,4,Pending
95980,95980,3537.42,2019-03-17,2019-03-17,1,Completed
58380,58380,1087.95,2019-09-12,2019-09-12,2,Completed
67726,67726,5579.67,2023-01-20,2023-01-20,1,Pending
7352,7352,6209.26,2020-12-07,2020-12-07,1,Failed
70392,70392,415.6,2020-07-08,2020-07-08,2,Pending
37608,37608,7713.4,2020-01-19,2020-01-19,3,Pending
26814,26814,9414.58,2023-01-25,2023-01-25,1,Completed
89620,89620,1841.07,2021-08-20,2021-08-20,3,Failed
85060,85060,9774.95,2021-03-28,2021-03-28,1,Failed
40211,40211,9581.08,2019-08-31,2019-08-31,3,Failed
4032,4032,5197.68,2022-05-12,2022-05-12,2,Completed
77954,77954,8200.97,2022-05-05,2022-05-05,4,Completed
6421,6421,2869.95,2018-04-17,2018-04-17,4,Pending
88198,88198,5509.22,2022-04-27,2022-04-27,2,Completed
12983,12983,7903.15,2021-05-24,2021-05-24,1,Failed
76418,76418,6066.96,2018-12-31,2018-12-31,3,Failed
22092,22092,5339.6,2021-03-11,2021-03-11,1,Pending
93132,93132,7040.33,2020-11-18,2020-11-18,4,Failed
55695,55695,49.66,2018-12-18,2018-12-18,3,Pending
16970,16970,5855.47,2019-11-19,2019-11-19,3,Failed
13185,13185,3119.49,2019-06-15,2019-06-15,4,Completed
18164,18164,2511.46,2020-12-29,2020-12-29,4,Failed
7625,7625,9349.94,2023-03-17,2023-03-17,4,Failed
75849,75849,7394.98,2022-02-28,2022-02-28,3,Completed
21133,21133,6727.23,2021-05-08,2021-05-08,3,Completed
43629,43629,3311.43,2018-09-28,2018-09-28,2,Failed
7443,7443,7562.31,2019-03-09,2019-03-09,1,Pending
75212,75212,3996.66,2022-05-16,2022-05-16,1,Completed
42805,42805,2407.06,2019-02-12,2019-02-12,4,Pending
32055,32055,3403.49,2022-06-13,2022-06-13,4,Failed
79458,79458,9531.44,2019-02-07,2019-02-07,2,Pending
77154,77154,5737.58,2018-05-28,2018-05-28,4,Failed
53418,53418,5143.55,2022-04-16,2022-04-16,1,Pending
67875,67875,8710.95,2018-05-19,2018-05-19,1,Completed
92797,92797,8959.57,2020-11-27,2020-11-27,4,Pending
71596,71596,4817.18,2020-03-10,2020-03-10,1,Failed
17691,17691,6876.36,2020-12-20,2020-12-20,3,Failed
89101,89101,3721.14,2019-10-05,2019-10-05,1,Failed
25829,25829,9624.89,2020-07-18,2020-07-18,2,Failed
21328,21328,4812.46,2018-11-06,2018-11-06,2,Completed
35729,35729,8500.12,2018-12-11,2018-12-11,2,Pending
59646,59646,9956.29,2019-07-15,2019-07-15,2,Completed
39278,39278,5825.26,2018-09-08,2018-09-08,3,Completed
5017,5017,3356.09,2022-02-11,2022-02-11,4,Completed
70206,70206,2756.25,2022-04-24,2022-04-24,3,Pending
31903,31903,6926.13,2019-10-24,2019-10-24,1,Completed
28692,28692,6666.26,2022-07-07,2022-07-07,1,Pending
6094,6094,9007.45,2020-04-22,2020-04-22,4,Pending
66650,66650,4002.86,2020-12-11,2020-12-11,4,Pending
36920,36920,8700.9,2021-07-27,2021-07-27,2,Completed
62837,62837,1934.48,2022-08-09,2022-08-09,4,Pending
22903,22903,6025.63,2018-08-10,2018-08-10,2,Completed
66124,66124,9638.34,2022-03-02,2022-03-02,2,Completed
57566,57566,449.42,2018-07-01,2018-07-01,1,Completed
48948,48948,9940.9,2018-10-10,2018-10-10,1,Failed
92758,92758,2998.54,2018-09-14,2018-09-14,4,Pending
45382,45382,7605.15,2021-02-27,2021-02-27,3,Failed
73501,73501,2210.36,2019-01-09,2019-01-09,2,Pending
64517,64517,4910.16,2021-11-06,2021-11-06,2,Completed
96882,96882,4212.15,2020-02-08,2020-02-08,3,Completed
76748,76748,1678.32,2020-06-02,2020-06-02,3,Completed
34194,34194,2236.97,2020-09-12,2020-09-12,3,Pending
33550,33550,3922.9,2023-02-20,2023-02-20,4,Completed
45723,45723,9749.59,2018-09-29,2018-09-29,2,Completed
31624,31624,5158.71,2022-11-23,2022-11-23,3,Pending
62511,62511,605.8,2019-06-07,2019-06-07,4,Completed
30407,30407,4588.57,2020-02-21,2020-02-21,3,Pending
72459,72459,8464.61,2022-10-11,2022-10-11,4,Failed
1532,1532,8421.11,2022-02-25,2022-02-25,4,Pending
35664,35664,3236.02,2022-07-12,2022-07-12,2,Pending
35092,35092,3486.21,2020-11-07,2020-11-07,4,Pending
78614,78614,6692.59,2022-10-05,2022-10-05,4,Failed
2659,2659,760.57,2021-11-27,2021-11-27,4,Pending
25011,25011,30.27,2022-11-29,2022-11-29,1,Failed
49480,49480,7077.86,2021-10-06,2021-10-06,1,Pending
50500,50500,1300.26,2022-10-20,2022-10-20,1,Failed
75501,75501,8206.84,2018-04-16,2018-04-16,2,Completed
61053,61053,9145.08,2019-03-11,2019-03-11,1,Failed
47640,47640,9680.17,2020-03-12,2020-03-12,1,Pending
49638,49638,3449.02,2019-05-13,2019-05-13,4,Completed
20400,20400,5755.82,2021-09-25,2021-09-25,3,Pending
95309,95309,2915.52,2020-05-07,2020-05-07,4,Pending
80695,80695,6526.25,2019-02-23,2019-02-23,3,Failed
31236,31236,8680.99,2019-03-14,2019-03-14,4,Completed
8792,8792,3289.19,2018-08-07,2018-08-07,1,Failed
67872,67872,8284.16,2021-03-10,2021-03-10,2,Failed
